query_id,topic,year,sequence,k,answer_type,doc_id,expected_section,expected_subsection,expected_pages,evidence_layout,failure_stage,leakage_count_top_k,leakage_rate_top_k,leakage_doc_ids_top_k,page_recall_at_k,page_precision_at_k,page_mrr_at_k,chunk_hit_at_k,chunk_precision_at_k,chunk_mrr_at_k,top_pages,top_chunk_ids,top_doc_ids
Q_2021_FIN_01,FIN,2021,1,1,number,Grampian-2020-2021,PERFORMANCE REPORT,B PERFORMANCE ANALYSIS,[28],table,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[28],['Grampian-2020-2021:p0028_001'],['Grampian-2020-2021']
Q_2021_FIN_01,FIN,2021,1,3,number,Grampian-2020-2021,PERFORMANCE REPORT,B PERFORMANCE ANALYSIS,[28],table,hit,0,0.0,[],1.0,0.5,1.0,1.0,0.6666666666666666,1.0,"[28, 29]","['Grampian-2020-2021:p0028_001', 'Grampian-2020-2021:p0028_000', 'Grampian-2020-2021:p0029_000']","['Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021']"
Q_2021_FIN_01,FIN,2021,1,5,number,Grampian-2020-2021,PERFORMANCE REPORT,B PERFORMANCE ANALYSIS,[28],table,hit,0,0.0,[],1.0,0.25,1.0,1.0,0.4,1.0,"[28, 29, 105, 64]","['Grampian-2020-2021:p0028_001', 'Grampian-2020-2021:p0028_000', 'Grampian-2020-2021:p0029_000', 'Grampian-2020-2021:table_p0105', 'Grampian-2020-2021:p0064_000']","['Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021']"
Q_2021_FIN_01,FIN,2021,1,10,number,Grampian-2020-2021,PERFORMANCE REPORT,B PERFORMANCE ANALYSIS,[28],table,hit,0,0.0,[],1.0,0.1111111111111111,1.0,1.0,0.2,1.0,"[28, 29, 105, 64, 17, 74, 7, 55, 73]","['Grampian-2020-2021:p0028_001', 'Grampian-2020-2021:p0028_000', 'Grampian-2020-2021:p0029_000', 'Grampian-2020-2021:table_p0105', 'Grampian-2020-2021:p0064_000']","['Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021']"
Q_2021_FIN_02,FIN,2021,2,1,number,Grampian-2020-2021,PERFORMANCE REPORT,B PERFORMANCE ANALYSIS,[28],table,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[28],['Grampian-2020-2021:p0028_001'],['Grampian-2020-2021']
Q_2021_FIN_02,FIN,2021,2,3,number,Grampian-2020-2021,PERFORMANCE REPORT,B PERFORMANCE ANALYSIS,[28],table,hit,0,0.0,[],1.0,0.5,1.0,1.0,0.6666666666666666,1.0,"[28, 29]","['Grampian-2020-2021:p0028_001', 'Grampian-2020-2021:p0028_000', 'Grampian-2020-2021:p0029_000']","['Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021']"
Q_2021_FIN_02,FIN,2021,2,5,number,Grampian-2020-2021,PERFORMANCE REPORT,B PERFORMANCE ANALYSIS,[28],table,hit,0,0.0,[],1.0,0.25,1.0,1.0,0.4,1.0,"[28, 29, 127, 4]","['Grampian-2020-2021:p0028_001', 'Grampian-2020-2021:p0028_000', 'Grampian-2020-2021:p0029_000', 'Grampian-2020-2021:p0127_002', 'Grampian-2020-2021:p0004_000']","['Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021']"
Q_2021_FIN_02,FIN,2021,2,10,number,Grampian-2020-2021,PERFORMANCE REPORT,B PERFORMANCE ANALYSIS,[28],table,hit,0,0.0,[],1.0,0.125,1.0,1.0,0.2,1.0,"[28, 29, 127, 4, 7, 105, 67, 17]","['Grampian-2020-2021:p0028_001', 'Grampian-2020-2021:p0028_000', 'Grampian-2020-2021:p0029_000', 'Grampian-2020-2021:p0127_002', 'Grampian-2020-2021:p0004_000']","['Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021']"
Q_2021_FIN_03,FIN,2021,3,1,number,Grampian-2020-2021,PERFORMANCE REPORT,B PERFORMANCE ANALYSIS,[28],table,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[28],['Grampian-2020-2021:p0028_001'],['Grampian-2020-2021']
Q_2021_FIN_03,FIN,2021,3,3,number,Grampian-2020-2021,PERFORMANCE REPORT,B PERFORMANCE ANALYSIS,[28],table,hit,0,0.0,[],1.0,0.5,1.0,1.0,0.6666666666666666,1.0,"[28, 105]","['Grampian-2020-2021:p0028_001', 'Grampian-2020-2021:table_p0105', 'Grampian-2020-2021:p0028_000']","['Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021']"
Q_2021_FIN_03,FIN,2021,3,5,number,Grampian-2020-2021,PERFORMANCE REPORT,B PERFORMANCE ANALYSIS,[28],table,hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.4,1.0,"[28, 105, 127]","['Grampian-2020-2021:p0028_001', 'Grampian-2020-2021:table_p0105', 'Grampian-2020-2021:p0028_000', 'Grampian-2020-2021:p0127_003', 'Grampian-2020-2021:p0127_002']","['Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021']"
Q_2021_FIN_03,FIN,2021,3,10,number,Grampian-2020-2021,PERFORMANCE REPORT,B PERFORMANCE ANALYSIS,[28],table,hit,0,0.0,[],1.0,0.14285714285714285,1.0,1.0,0.2,1.0,"[28, 105, 127, 73, 89, 65, 74]","['Grampian-2020-2021:p0028_001', 'Grampian-2020-2021:table_p0105', 'Grampian-2020-2021:p0028_000', 'Grampian-2020-2021:p0127_003', 'Grampian-2020-2021:p0127_002']","['Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021']"
Q_2021_FIN_P1,FIN,2021,P1,1,number,Grampian-2020-2021,PERFORMANCE REPORT,B PERFORMANCE ANALYSIS,[28],table,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[28],['Grampian-2020-2021:p0028_001'],['Grampian-2020-2021']
Q_2021_FIN_P1,FIN,2021,P1,3,number,Grampian-2020-2021,PERFORMANCE REPORT,B PERFORMANCE ANALYSIS,[28],table,hit,0,0.0,[],1.0,0.5,1.0,1.0,0.6666666666666666,1.0,"[28, 127]","['Grampian-2020-2021:p0028_001', 'Grampian-2020-2021:p0127_002', 'Grampian-2020-2021:p0028_000']","['Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021']"
Q_2021_FIN_P1,FIN,2021,P1,5,number,Grampian-2020-2021,PERFORMANCE REPORT,B PERFORMANCE ANALYSIS,[28],table,hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.4,1.0,"[28, 127, 89]","['Grampian-2020-2021:p0028_001', 'Grampian-2020-2021:p0127_002', 'Grampian-2020-2021:p0028_000', 'Grampian-2020-2021:p0127_003', 'Grampian-2020-2021:p0089_002']","['Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021']"
Q_2021_FIN_P1,FIN,2021,P1,10,number,Grampian-2020-2021,PERFORMANCE REPORT,B PERFORMANCE ANALYSIS,[28],table,hit,0,0.0,[],1.0,0.14285714285714285,1.0,1.0,0.2,1.0,"[28, 127, 89, 105, 4, 74, 17]","['Grampian-2020-2021:p0028_001', 'Grampian-2020-2021:p0127_002', 'Grampian-2020-2021:p0028_000', 'Grampian-2020-2021:p0127_003', 'Grampian-2020-2021:p0089_002']","['Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021']"
Q_2021_FIN_04,FIN,2021,4,1,number,Grampian-2020-2021,PERFORMANCE REPORT,B PERFORMANCE ANALYSIS,[28],table,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[28],['Grampian-2020-2021:p0028_001'],['Grampian-2020-2021']
Q_2021_FIN_04,FIN,2021,4,3,number,Grampian-2020-2021,PERFORMANCE REPORT,B PERFORMANCE ANALYSIS,[28],table,hit,0,0.0,[],1.0,0.5,1.0,1.0,0.6666666666666666,1.0,"[28, 74]","['Grampian-2020-2021:p0028_001', 'Grampian-2020-2021:p0028_000', 'Grampian-2020-2021:p0074_000']","['Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021']"
