query_id,topic,year,sequence,k,answer_type,doc_id,expected_section,expected_subsection,expected_pages,evidence_layout,failure_stage,leakage_count_top_k,leakage_rate_top_k,leakage_doc_ids_top_k,page_recall_at_k,page_precision_at_k,page_mrr_at_k,chunk_hit_at_k,chunk_precision_at_k,chunk_mrr_at_k,table_chunk_hit_at_k,top_pages,top_chunk_ids,top_doc_ids
Q_13_FIN_01,FIN,13,1,1,number,Grampian-2012-2013,,,[69],,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,0.0,[69],['Grampian-2012-2013:p0069_001'],['Grampian-2012-2013']
Q_13_FIN_01,FIN,13,1,3,number,Grampian-2012-2013,,,[69],,hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.0,"[69, 46, 73]","['Grampian-2012-2013:p0069_001', 'Grampian-2012-2013:table_ocr_p0046', 'Grampian-2012-2013:table_ocr_p0073']","['Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013']"
Q_13_FIN_01,FIN,13,1,5,number,Grampian-2012-2013,,,[69],,hit,0,0.0,[],1.0,0.2,1.0,1.0,0.2,1.0,0.0,"[69, 46, 73, 6, 26]","['Grampian-2012-2013:p0069_001', 'Grampian-2012-2013:table_ocr_p0046', 'Grampian-2012-2013:table_ocr_p0073', 'Grampian-2012-2013:p0006_000', 'Grampian-2012-2013:table_ocr_p0026']","['Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013']"
Q_13_FIN_01,FIN,13,1,10,number,Grampian-2012-2013,,,[69],,hit,0,0.0,[],1.0,0.1,1.0,1.0,0.1,1.0,0.0,"[69, 46, 73, 6, 26, 10, 24, 50, 12, 67]","['Grampian-2012-2013:p0069_001', 'Grampian-2012-2013:table_ocr_p0046', 'Grampian-2012-2013:table_ocr_p0073', 'Grampian-2012-2013:p0006_000', 'Grampian-2012-2013:table_ocr_p0026']","['Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013']"
Q_13_FIN_02,FIN,13,2,1,number,Grampian-2012-2013,,,[43],,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,1.0,[43],['Grampian-2012-2013:table_ocr_p0043'],['Grampian-2012-2013']
Q_13_FIN_02,FIN,13,2,3,number,Grampian-2012-2013,,,[43],,hit,0,0.0,[],1.0,0.5,1.0,1.0,0.3333333333333333,1.0,1.0,"[43, 69]","['Grampian-2012-2013:table_ocr_p0043', 'Grampian-2012-2013:p0069_001', 'Grampian-2012-2013:p0069_000']","['Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013']"
Q_13_FIN_02,FIN,13,2,5,number,Grampian-2012-2013,,,[43],,hit,0,0.0,[],1.0,0.25,1.0,1.0,0.2,1.0,1.0,"[43, 69, 44, 12]","['Grampian-2012-2013:table_ocr_p0043', 'Grampian-2012-2013:p0069_001', 'Grampian-2012-2013:p0069_000', 'Grampian-2012-2013:p0044_000', 'Grampian-2012-2013:p0012_001']","['Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013']"
Q_13_FIN_02,FIN,13,2,10,number,Grampian-2012-2013,,,[43],,hit,0,0.0,[],1.0,0.1111111111111111,1.0,1.0,0.1,1.0,1.0,"[43, 69, 44, 12, 73, 15, 50, 5, 11]","['Grampian-2012-2013:table_ocr_p0043', 'Grampian-2012-2013:p0069_001', 'Grampian-2012-2013:p0069_000', 'Grampian-2012-2013:p0044_000', 'Grampian-2012-2013:p0012_001']","['Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013']"
Q_13_FIN_03,FIN,13,3,1,number,Grampian-2012-2013,,,[10],,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,0.0,[10],['Grampian-2012-2013:p0010_001'],['Grampian-2012-2013']
Q_13_FIN_03,FIN,13,3,3,number,Grampian-2012-2013,,,[10],,hit,0,0.0,[],1.0,0.5,1.0,1.0,0.6666666666666666,1.0,0.0,"[10, 27]","['Grampian-2012-2013:p0010_001', 'Grampian-2012-2013:table_ocr_p0027', 'Grampian-2012-2013:p0010_000']","['Grampian-2012-2013', 'Grampian-2012-2013', 'Grampian-2012-2013']"
