query_id,topic,year,sequence,k,answer_type,doc_id,expected_section,expected_pages,route_intent,route_confidence,gold_exists,gold_chunk_count,gold_pages_found,failure_stage,leakage_count_top_k,leakage_rate_top_k,leakage_doc_ids_top_k,page_recall_at_k,page_precision_at_k,page_mrr_at_k,chunk_hit_at_k,chunk_precision_at_k,chunk_mrr_at_k,top_pages,top_chunk_ids,top_doc_ids
Q_2025_FIN_01,FIN,2025,1,1,number,Grampian-2024-2025,PERFORMANCE REPORT,[28],unknown,0.5,True,2,[28],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,[29],['Grampian-2024-2025:p0029_000'],['Grampian-2024-2025']
Q_2025_FIN_01,FIN,2025,1,3,number,Grampian-2024-2025,PERFORMANCE REPORT,[28],unknown,0.5,True,2,[28],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,"[29, 30, 164]","['Grampian-2024-2025:p0029_000', 'Grampian-2024-2025:p0030_002', 'Grampian-2024-2025:p0164_001']","['Grampian-2024-2025', 'Grampian-2024-2025', 'Grampian-2024-2025']"
Q_2025_FIN_01,FIN,2025,1,5,number,Grampian-2024-2025,PERFORMANCE REPORT,[28],unknown,0.5,True,2,[28],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,"[29, 30, 164, 62]","['Grampian-2024-2025:p0029_000', 'Grampian-2024-2025:p0030_002', 'Grampian-2024-2025:p0164_001', 'Grampian-2024-2025:p0029_001', 'Grampian-2024-2025:p0062_000']","['Grampian-2024-2025', 'Grampian-2024-2025', 'Grampian-2024-2025', 'Grampian-2024-2025', 'Grampian-2024-2025']"
Q_2025_FIN_01,FIN,2025,1,10,number,Grampian-2024-2025,PERFORMANCE REPORT,[28],unknown,0.5,True,2,[28],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,"[29, 30, 164, 62, 9, 4, 7]","['Grampian-2024-2025:p0029_000', 'Grampian-2024-2025:p0030_002', 'Grampian-2024-2025:p0164_001', 'Grampian-2024-2025:p0029_001', 'Grampian-2024-2025:p0062_000']","['Grampian-2024-2025', 'Grampian-2024-2025', 'Grampian-2024-2025', 'Grampian-2024-2025', 'Grampian-2024-2025']"
Q_2025_FIN_02,FIN,2025,2,1,number,Grampian-2024-2025,PERFORMANCE REPORT,[28],unknown,0.5,True,2,[28],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,[29],['Grampian-2024-2025:p0029_000'],['Grampian-2024-2025']
Q_2025_FIN_02,FIN,2025,2,3,number,Grampian-2024-2025,PERFORMANCE REPORT,[28],unknown,0.5,True,2,[28],hit,0,0.0,[],1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5,"[29, 28, 30]","['Grampian-2024-2025:p0029_000', 'Grampian-2024-2025:p0028_001', 'Grampian-2024-2025:p0030_003']","['Grampian-2024-2025', 'Grampian-2024-2025', 'Grampian-2024-2025']"
Q_2025_FIN_02,FIN,2025,2,5,number,Grampian-2024-2025,PERFORMANCE REPORT,[28],unknown,0.5,True,2,[28],hit,0,0.0,[],1.0,0.25,0.5,1.0,0.2,0.5,"[29, 28, 30, 95]","['Grampian-2024-2025:p0029_000', 'Grampian-2024-2025:p0028_001', 'Grampian-2024-2025:p0030_003', 'Grampian-2024-2025:p0030_002', 'Grampian-2024-2025:p0095_001']","['Grampian-2024-2025', 'Grampian-2024-2025', 'Grampian-2024-2025', 'Grampian-2024-2025', 'Grampian-2024-2025']"
Q_2025_FIN_02,FIN,2025,2,10,number,Grampian-2024-2025,PERFORMANCE REPORT,[28],unknown,0.5,True,2,[28],hit,0,0.0,[],1.0,0.1111111111111111,0.5,1.0,0.1,0.5,"[29, 28, 30, 95, 25, 165, 24, 158, 3]","['Grampian-2024-2025:p0029_000', 'Grampian-2024-2025:p0028_001', 'Grampian-2024-2025:p0030_003', 'Grampian-2024-2025:p0030_002', 'Grampian-2024-2025:p0095_001']","['Grampian-2024-2025', 'Grampian-2024-2025', 'Grampian-2024-2025', 'Grampian-2024-2025', 'Grampian-2024-2025']"
Q_2025_FIN_03,FIN,2025,3,1,number,Grampian-2024-2025,PERFORMANCE REPORT,[28],unknown,0.5,True,2,[28],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,[29],['Grampian-2024-2025:p0029_000'],['Grampian-2024-2025']
Q_2025_FIN_03,FIN,2025,3,3,number,Grampian-2024-2025,PERFORMANCE REPORT,[28],unknown,0.5,True,2,[28],hit,0,0.0,[],1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5,"[29, 28, 95]","['Grampian-2024-2025:p0029_000', 'Grampian-2024-2025:p0028_001', 'Grampian-2024-2025:p0095_000']","['Grampian-2024-2025', 'Grampian-2024-2025', 'Grampian-2024-2025']"
