query_id,topic,year,sequence,k,answer_type,doc_id,expected_section,expected_subsection,expected_pages,evidence_layout,failure_stage,leakage_count_top_k,leakage_rate_top_k,leakage_doc_ids_top_k,page_recall_at_k,page_precision_at_k,page_mrr_at_k,chunk_hit_at_k,chunk_precision_at_k,chunk_mrr_at_k,table_chunk_hit_at_k,top_pages,top_chunk_ids,top_doc_ids
Q_16_FIN_01,FIN,16,1,1,number,Grampian-2015-2016,,,[26],,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,0.0,[26],['Grampian-2015-2016:p0026_001'],['Grampian-2015-2016']
Q_16_FIN_01,FIN,16,1,3,number,Grampian-2015-2016,,,[26],,hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.0,"[26, 68, 14]","['Grampian-2015-2016:p0026_001', 'Grampian-2015-2016:p0068_001', 'Grampian-2015-2016:p0014_001']","['Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016']"
Q_16_FIN_01,FIN,16,1,5,number,Grampian-2015-2016,,,[26],,hit,0,0.0,[],1.0,0.2,1.0,1.0,0.2,1.0,0.0,"[26, 68, 14, 49, 25]","['Grampian-2015-2016:p0026_001', 'Grampian-2015-2016:p0068_001', 'Grampian-2015-2016:p0014_001', 'Grampian-2015-2016:p0049_000', 'Grampian-2015-2016:p0025_004']","['Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016']"
Q_16_FIN_01,FIN,16,1,10,number,Grampian-2015-2016,,,[26],,hit,0,0.0,[],1.0,0.125,1.0,1.0,0.1,1.0,0.0,"[26, 68, 14, 49, 25, 67, 5, 28]","['Grampian-2015-2016:p0026_001', 'Grampian-2015-2016:p0068_001', 'Grampian-2015-2016:p0014_001', 'Grampian-2015-2016:p0049_000', 'Grampian-2015-2016:p0025_004']","['Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016']"
Q_16_FIN_03,FIN,16,3,1,number,Grampian-2015-2016,,,[6],,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,0.0,[6],['Grampian-2015-2016:p0006_000'],['Grampian-2015-2016']
Q_16_FIN_03,FIN,16,3,3,number,Grampian-2015-2016,,,[6],,hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.0,"[6, 5, 35]","['Grampian-2015-2016:p0006_000', 'Grampian-2015-2016:p0005_003', 'Grampian-2015-2016:p0035_002']","['Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016']"
Q_16_FIN_03,FIN,16,3,5,number,Grampian-2015-2016,,,[6],,hit,0,0.0,[],1.0,0.25,1.0,1.0,0.2,1.0,0.0,"[6, 5, 35, 50]","['Grampian-2015-2016:p0006_000', 'Grampian-2015-2016:p0005_003', 'Grampian-2015-2016:p0035_002', 'Grampian-2015-2016:p0035_001', 'Grampian-2015-2016:p0050_000']","['Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016']"
Q_16_FIN_03,FIN,16,3,10,number,Grampian-2015-2016,,,[6],,hit,0,0.0,[],1.0,0.14285714285714285,1.0,1.0,0.1,1.0,0.0,"[6, 5, 35, 50, 68, 26, 14]","['Grampian-2015-2016:p0006_000', 'Grampian-2015-2016:p0005_003', 'Grampian-2015-2016:p0035_002', 'Grampian-2015-2016:p0035_001', 'Grampian-2015-2016:p0050_000']","['Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016']"
Q_16_FIN_06,FIN,16,6,1,number,Grampian-2015-2016,,,[6],,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,0.0,[6],['Grampian-2015-2016:p0006_000'],['Grampian-2015-2016']
Q_16_FIN_06,FIN,16,6,3,number,Grampian-2015-2016,,,[6],,hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.0,"[6, 68, 35]","['Grampian-2015-2016:p0006_000', 'Grampian-2015-2016:p0068_001', 'Grampian-2015-2016:p0035_002']","['Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016']"
Q_16_FIN_06,FIN,16,6,5,number,Grampian-2015-2016,,,[6],,hit,0,0.0,[],1.0,0.2,1.0,1.0,0.2,1.0,0.0,"[6, 68, 35, 26, 14]","['Grampian-2015-2016:p0006_000', 'Grampian-2015-2016:p0068_001', 'Grampian-2015-2016:p0035_002', 'Grampian-2015-2016:p0026_001', 'Grampian-2015-2016:p0014_002']","['Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016']"
Q_16_FIN_06,FIN,16,6,10,number,Grampian-2015-2016,,,[6],,hit,0,0.0,[],1.0,0.16666666666666666,1.0,1.0,0.1,1.0,0.0,"[6, 68, 35, 26, 14, 5]","['Grampian-2015-2016:p0006_000', 'Grampian-2015-2016:p0068_001', 'Grampian-2015-2016:p0035_002', 'Grampian-2015-2016:p0026_001', 'Grampian-2015-2016:p0014_002']","['Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016']"
Q_16_STF_01,STF,16,1,1,number,Grampian-2015-2016,,,[26],,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,0.0,[26],['Grampian-2015-2016:p0026_001'],['Grampian-2015-2016']
Q_16_STF_01,STF,16,1,3,number,Grampian-2015-2016,,,[26],,hit,0,0.0,[],1.0,0.5,1.0,1.0,0.3333333333333333,1.0,0.0,"[26, 25]","['Grampian-2015-2016:p0026_001', 'Grampian-2015-2016:p0025_004', 'Grampian-2015-2016:p0025_001']","['Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016']"
Q_16_STF_01,STF,16,1,5,number,Grampian-2015-2016,,,[26],,hit,0,0.0,[],1.0,0.25,1.0,1.0,0.2,1.0,0.0,"[26, 25, 68, 9]","['Grampian-2015-2016:p0026_001', 'Grampian-2015-2016:p0025_004', 'Grampian-2015-2016:p0025_001', 'Grampian-2015-2016:p0068_001', 'Grampian-2015-2016:p0009_001']","['Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016']"
Q_16_STF_01,STF,16,1,10,number,Grampian-2015-2016,,,[26],,hit,0,0.0,[],1.0,0.125,1.0,1.0,0.1,1.0,0.0,"[26, 25, 68, 9, 8, 23, 10, 5]","['Grampian-2015-2016:p0026_001', 'Grampian-2015-2016:p0025_004', 'Grampian-2015-2016:p0025_001', 'Grampian-2015-2016:p0068_001', 'Grampian-2015-2016:p0009_001']","['Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016']"
Q_16_STF_03,STF,16,3,1,number,Grampian-2015-2016,,,[25],,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,0.0,[25],['Grampian-2015-2016:p0025_004'],['Grampian-2015-2016']
Q_16_STF_03,STF,16,3,3,number,Grampian-2015-2016,,,[25],,hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.0,"[25, 8, 68]","['Grampian-2015-2016:p0025_004', 'Grampian-2015-2016:p0008_002', 'Grampian-2015-2016:p0068_000']","['Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016']"
Q_16_STF_03,STF,16,3,5,number,Grampian-2015-2016,,,[25],,hit,0,0.0,[],1.0,0.25,1.0,1.0,0.4,1.0,0.0,"[25, 8, 68, 9]","['Grampian-2015-2016:p0025_004', 'Grampian-2015-2016:p0008_002', 'Grampian-2015-2016:p0068_000', 'Grampian-2015-2016:p0025_005', 'Grampian-2015-2016:p0009_000']","['Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016']"
Q_16_STF_03,STF,16,3,10,number,Grampian-2015-2016,,,[25],,hit,0,0.0,[],1.0,0.16666666666666666,1.0,1.0,0.2,1.0,0.0,"[25, 8, 68, 9, 26, 14]","['Grampian-2015-2016:p0025_004', 'Grampian-2015-2016:p0008_002', 'Grampian-2015-2016:p0068_000', 'Grampian-2015-2016:p0025_005', 'Grampian-2015-2016:p0009_000']","['Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016']"
Q_16_OPS_01,OPS,16,1,1,number,Grampian-2015-2016,,,[9],,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,0.0,[9],['Grampian-2015-2016:p0009_002'],['Grampian-2015-2016']
Q_16_OPS_01,OPS,16,1,3,number,Grampian-2015-2016,,,[9],,hit,0,0.0,[],1.0,0.5,1.0,1.0,0.6666666666666666,1.0,0.0,"[9, 14]","['Grampian-2015-2016:p0009_002', 'Grampian-2015-2016:p0009_000', 'Grampian-2015-2016:p0014_001']","['Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016']"
Q_16_OPS_01,OPS,16,1,5,number,Grampian-2015-2016,,,[9],,hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.6,1.0,0.0,"[9, 14, 4]","['Grampian-2015-2016:p0009_002', 'Grampian-2015-2016:p0009_000', 'Grampian-2015-2016:p0014_001', 'Grampian-2015-2016:p0004_000', 'Grampian-2015-2016:p0009_001']","['Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016']"
Q_16_OPS_01,OPS,16,1,10,number,Grampian-2015-2016,,,[9],,hit,0,0.0,[],1.0,0.16666666666666666,1.0,1.0,0.4,1.0,0.0,"[9, 14, 4, 7, 13, 11]","['Grampian-2015-2016:p0009_002', 'Grampian-2015-2016:p0009_000', 'Grampian-2015-2016:p0014_001', 'Grampian-2015-2016:p0004_000', 'Grampian-2015-2016:p0009_001']","['Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016']"
Q_16_GOV_02,GOV,16,2,1,text,Grampian-2015-2016,,,[18],,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,0.0,[18],['Grampian-2015-2016:p0018_000'],['Grampian-2015-2016']
Q_16_GOV_02,GOV,16,2,3,text,Grampian-2015-2016,,,[18],,hit,0,0.0,[],1.0,0.5,1.0,1.0,0.6666666666666666,1.0,0.0,"[18, 9]","['Grampian-2015-2016:p0018_000', 'Grampian-2015-2016:p0018_001', 'Grampian-2015-2016:p0009_000']","['Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016']"
Q_16_GOV_02,GOV,16,2,5,text,Grampian-2015-2016,,,[18],,hit,0,0.0,[],1.0,0.25,1.0,1.0,0.4,1.0,0.0,"[18, 9, 23, 13]","['Grampian-2015-2016:p0018_000', 'Grampian-2015-2016:p0018_001', 'Grampian-2015-2016:p0009_000', 'Grampian-2015-2016:p0023_000', 'Grampian-2015-2016:p0013_001']","['Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016']"
Q_16_GOV_02,GOV,16,2,10,text,Grampian-2015-2016,,,[18],,hit,0,0.0,[],1.0,0.125,1.0,1.0,0.2,1.0,0.0,"[18, 9, 23, 13, 7, 8, 24, 17]","['Grampian-2015-2016:p0018_000', 'Grampian-2015-2016:p0018_001', 'Grampian-2015-2016:p0009_000', 'Grampian-2015-2016:p0023_000', 'Grampian-2015-2016:p0013_001']","['Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016', 'Grampian-2015-2016']"
