query_id,topic,year,sequence,k,answer_type,doc_id,expected_section,expected_subsection,expected_pages,evidence_layout,failure_stage,leakage_count_top_k,leakage_rate_top_k,leakage_doc_ids_top_k,page_recall_at_k,page_precision_at_k,page_mrr_at_k,chunk_hit_at_k,chunk_precision_at_k,chunk_mrr_at_k,table_chunk_hit_at_k,top_pages,top_chunk_ids,top_doc_ids
Q_12_FIN_01,FIN,12,1,1,number,Grampian-2011-2012,,,[47],,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,1.0,[47],['Grampian-2011-2012:table_ocr_p0047'],['Grampian-2011-2012']
Q_12_FIN_01,FIN,12,1,3,number,Grampian-2011-2012,,,[47],,hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,"[47, 51, 10]","['Grampian-2011-2012:table_ocr_p0047', 'Grampian-2011-2012:table_ocr_p0051', 'Grampian-2011-2012:p0010_002']","['Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012']"
Q_12_FIN_01,FIN,12,1,5,number,Grampian-2011-2012,,,[47],,hit,0,0.0,[],1.0,0.2,1.0,1.0,0.2,1.0,1.0,"[47, 51, 10, 76, 30]","['Grampian-2011-2012:table_ocr_p0047', 'Grampian-2011-2012:table_ocr_p0051', 'Grampian-2011-2012:p0010_002', 'Grampian-2011-2012:p0076_001', 'Grampian-2011-2012:table_ocr_p0030']","['Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012']"
Q_12_FIN_01,FIN,12,1,10,number,Grampian-2011-2012,,,[47],,hit,0,0.0,[],1.0,0.1,1.0,1.0,0.1,1.0,1.0,"[47, 51, 10, 76, 30, 26, 77, 6, 58, 24]","['Grampian-2011-2012:table_ocr_p0047', 'Grampian-2011-2012:table_ocr_p0051', 'Grampian-2011-2012:p0010_002', 'Grampian-2011-2012:p0076_001', 'Grampian-2011-2012:table_ocr_p0030']","['Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012']"
Q_12_FIN_03,FIN,12,3,1,number,Grampian-2011-2012,,,[10],,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,0.0,[10],['Grampian-2011-2012:p0010_002'],['Grampian-2011-2012']
Q_12_FIN_03,FIN,12,3,3,number,Grampian-2011-2012,,,[10],,hit,0,0.0,[],1.0,0.5,1.0,1.0,0.6666666666666666,1.0,0.0,"[10, 27]","['Grampian-2011-2012:p0010_002', 'Grampian-2011-2012:table_ocr_p0027', 'Grampian-2011-2012:p0010_001']","['Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012']"
Q_12_FIN_03,FIN,12,3,5,number,Grampian-2011-2012,,,[10],,hit,0,0.0,[],1.0,0.25,1.0,1.0,0.4,1.0,0.0,"[10, 27, 50, 6]","['Grampian-2011-2012:p0010_002', 'Grampian-2011-2012:table_ocr_p0027', 'Grampian-2011-2012:p0010_001', 'Grampian-2011-2012:p0050_000', 'Grampian-2011-2012:p0006_001']","['Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012']"
Q_12_FIN_03,FIN,12,3,10,number,Grampian-2011-2012,,,[10],,hit,0,0.0,[],1.0,0.125,1.0,1.0,0.2,1.0,0.0,"[10, 27, 50, 6, 9, 32, 69, 11]","['Grampian-2011-2012:p0010_002', 'Grampian-2011-2012:table_ocr_p0027', 'Grampian-2011-2012:p0010_001', 'Grampian-2011-2012:p0050_000', 'Grampian-2011-2012:p0006_001']","['Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012']"
Q_12_FIN_04,FIN,12,4,1,number,Grampian-2011-2012,,,[10],,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,0.0,[10],['Grampian-2011-2012:p0010_002'],['Grampian-2011-2012']
Q_12_FIN_04,FIN,12,4,3,number,Grampian-2011-2012,,,[10],,hit,0,0.0,[],1.0,0.5,1.0,1.0,0.6666666666666666,1.0,0.0,"[10, 50]","['Grampian-2011-2012:p0010_002', 'Grampian-2011-2012:p0010_001', 'Grampian-2011-2012:p0050_000']","['Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012']"
Q_12_FIN_04,FIN,12,4,5,number,Grampian-2011-2012,,,[10],,hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.6,1.0,0.0,"[10, 50, 67]","['Grampian-2011-2012:p0010_002', 'Grampian-2011-2012:p0010_001', 'Grampian-2011-2012:p0050_000', 'Grampian-2011-2012:p0010_000', 'Grampian-2011-2012:p0067_000']","['Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012']"
Q_12_FIN_04,FIN,12,4,10,number,Grampian-2011-2012,,,[10],,hit,0,0.0,[],1.0,0.14285714285714285,1.0,1.0,0.3,1.0,0.0,"[10, 50, 67, 6, 27, 9, 11]","['Grampian-2011-2012:p0010_002', 'Grampian-2011-2012:p0010_001', 'Grampian-2011-2012:p0050_000', 'Grampian-2011-2012:p0010_000', 'Grampian-2011-2012:p0067_000']","['Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012']"
Q_12_FIN_05,FIN,12,5,1,text,Grampian-2011-2012,,,[10],,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,0.0,[10],['Grampian-2011-2012:p0010_002'],['Grampian-2011-2012']
Q_12_FIN_05,FIN,12,5,3,text,Grampian-2011-2012,,,[10],,hit,0,0.0,[],1.0,0.5,1.0,1.0,0.6666666666666666,1.0,0.0,"[10, 6]","['Grampian-2011-2012:p0010_002', 'Grampian-2011-2012:p0006_001', 'Grampian-2011-2012:p0010_001']","['Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012']"
Q_12_FIN_05,FIN,12,5,5,text,Grampian-2011-2012,,,[10],,hit,0,0.0,[],1.0,0.25,1.0,1.0,0.4,1.0,0.0,"[10, 6, 9, 12]","['Grampian-2011-2012:p0010_002', 'Grampian-2011-2012:p0006_001', 'Grampian-2011-2012:p0010_001', 'Grampian-2011-2012:p0009_003', 'Grampian-2011-2012:p0012_000']","['Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012']"
Q_12_FIN_05,FIN,12,5,10,text,Grampian-2011-2012,,,[10],,hit,0,0.0,[],1.0,0.125,1.0,1.0,0.2,1.0,0.0,"[10, 6, 9, 12, 66, 11, 50, 76]","['Grampian-2011-2012:p0010_002', 'Grampian-2011-2012:p0006_001', 'Grampian-2011-2012:p0010_001', 'Grampian-2011-2012:p0009_003', 'Grampian-2011-2012:p0012_000']","['Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012']"
Q_12_FIN_06,FIN,12,6,1,number,Grampian-2011-2012,,,[10],,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,0.0,[10],['Grampian-2011-2012:p0010_002'],['Grampian-2011-2012']
Q_12_FIN_06,FIN,12,6,3,number,Grampian-2011-2012,,,[10],,hit,0,0.0,[],1.0,0.5,1.0,1.0,0.6666666666666666,1.0,0.0,"[10, 16]","['Grampian-2011-2012:p0010_002', 'Grampian-2011-2012:p0010_001', 'Grampian-2011-2012:table_ocr_p0016']","['Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012']"
Q_12_FIN_06,FIN,12,6,5,number,Grampian-2011-2012,,,[10],,hit,0,0.0,[],1.0,0.25,1.0,1.0,0.4,1.0,0.0,"[10, 16, 14, 12]","['Grampian-2011-2012:p0010_002', 'Grampian-2011-2012:p0010_001', 'Grampian-2011-2012:table_ocr_p0016', 'Grampian-2011-2012:table_ocr_p0014', 'Grampian-2011-2012:p0012_001']","['Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012']"
Q_12_FIN_06,FIN,12,6,10,number,Grampian-2011-2012,,,[10],,hit,0,0.0,[],1.0,0.125,1.0,1.0,0.2,1.0,0.0,"[10, 16, 14, 12, 6, 76, 47, 75]","['Grampian-2011-2012:p0010_002', 'Grampian-2011-2012:p0010_001', 'Grampian-2011-2012:table_ocr_p0016', 'Grampian-2011-2012:table_ocr_p0014', 'Grampian-2011-2012:p0012_001']","['Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012']"
Q_12_FIN_07,FIN,12,7,1,number,Grampian-2011-2012,,,[47],,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,1.0,[47],['Grampian-2011-2012:table_ocr_p0047'],['Grampian-2011-2012']
Q_12_FIN_07,FIN,12,7,3,number,Grampian-2011-2012,,,[47],,hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,"[47, 9, 77]","['Grampian-2011-2012:table_ocr_p0047', 'Grampian-2011-2012:p0009_000', 'Grampian-2011-2012:table_ocr_p0077']","['Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012']"
Q_12_FIN_07,FIN,12,7,5,number,Grampian-2011-2012,,,[47],,hit,0,0.0,[],1.0,0.2,1.0,1.0,0.2,1.0,1.0,"[47, 9, 77, 30, 76]","['Grampian-2011-2012:table_ocr_p0047', 'Grampian-2011-2012:p0009_000', 'Grampian-2011-2012:table_ocr_p0077', 'Grampian-2011-2012:table_ocr_p0030', 'Grampian-2011-2012:p0076_001']","['Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012']"
Q_12_FIN_07,FIN,12,7,10,number,Grampian-2011-2012,,,[47],,hit,0,0.0,[],1.0,0.1111111111111111,1.0,1.0,0.1,1.0,1.0,"[47, 9, 77, 30, 76, 26, 49, 6, 44]","['Grampian-2011-2012:table_ocr_p0047', 'Grampian-2011-2012:p0009_000', 'Grampian-2011-2012:table_ocr_p0077', 'Grampian-2011-2012:table_ocr_p0030', 'Grampian-2011-2012:p0076_001']","['Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012']"
Q_12_STF_01,STF,12,1,1,number,Grampian-2011-2012,,,[45],,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,0.0,[45],['Grampian-2011-2012:p0045_000'],['Grampian-2011-2012']
Q_12_STF_01,STF,12,1,3,number,Grampian-2011-2012,,,[45],,hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.0,"[45, 14, 76]","['Grampian-2011-2012:p0045_000', 'Grampian-2011-2012:table_ocr_p0014', 'Grampian-2011-2012:p0076_002']","['Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012']"
Q_12_STF_01,STF,12,1,5,number,Grampian-2011-2012,,,[45],,hit,0,0.0,[],1.0,0.2,1.0,1.0,0.2,1.0,0.0,"[45, 14, 76, 16, 17]","['Grampian-2011-2012:p0045_000', 'Grampian-2011-2012:table_ocr_p0014', 'Grampian-2011-2012:p0076_002', 'Grampian-2011-2012:table_ocr_p0016', 'Grampian-2011-2012:p0017_002']","['Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012']"
Q_12_STF_01,STF,12,1,10,number,Grampian-2011-2012,,,[45],,hit,0,0.0,[],1.0,0.1111111111111111,1.0,1.0,0.1,1.0,0.0,"[45, 14, 76, 16, 17, 6, 15, 7, 9]","['Grampian-2011-2012:p0045_000', 'Grampian-2011-2012:table_ocr_p0014', 'Grampian-2011-2012:p0076_002', 'Grampian-2011-2012:table_ocr_p0016', 'Grampian-2011-2012:p0017_002']","['Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012']"
Q_12_STF_03,STF,12,3,1,number,Grampian-2011-2012,,,[11],,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,0.0,[11],['Grampian-2011-2012:p0011_001'],['Grampian-2011-2012']
Q_12_STF_03,STF,12,3,3,number,Grampian-2011-2012,,,[11],,hit,0,0.0,[],1.0,0.5,1.0,1.0,0.3333333333333333,1.0,0.0,"[11, 12]","['Grampian-2011-2012:p0011_001', 'Grampian-2011-2012:p0012_002', 'Grampian-2011-2012:p0012_000']","['Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012']"
Q_12_STF_03,STF,12,3,5,number,Grampian-2011-2012,,,[11],,hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.2,1.0,0.0,"[11, 12, 6]","['Grampian-2011-2012:p0011_001', 'Grampian-2011-2012:p0012_002', 'Grampian-2011-2012:p0012_000', 'Grampian-2011-2012:p0006_000', 'Grampian-2011-2012:p0012_003']","['Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012', 'Grampian-2011-2012']"
