query_id,topic,year,sequence,k,answer_type,doc_id,expected_section,expected_subsection,expected_pages,evidence_layout,failure_stage,leakage_count_top_k,leakage_rate_top_k,leakage_doc_ids_top_k,page_recall_at_k,page_precision_at_k,page_mrr_at_k,chunk_hit_at_k,chunk_precision_at_k,chunk_mrr_at_k,table_chunk_hit_at_k,top_pages,top_chunk_ids,top_doc_ids
Q_05_FIN_01,FIN,5,1,1,number,Grampian-2004-2005,,,[36],,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,0.0,[36],['Grampian-2004-2005:p0036_000'],['Grampian-2004-2005']
Q_05_FIN_01,FIN,5,1,3,number,Grampian-2004-2005,,,[36],,hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.0,"[36, 5, 4]","['Grampian-2004-2005:p0036_000', 'Grampian-2004-2005:p0005_003', 'Grampian-2004-2005:p0004_000']","['Grampian-2004-2005', 'Grampian-2004-2005', 'Grampian-2004-2005']"
Q_05_FIN_01,FIN,5,1,5,number,Grampian-2004-2005,,,[36],,hit,0,0.0,[],1.0,0.25,1.0,1.0,0.2,1.0,0.0,"[36, 5, 4, 20]","['Grampian-2004-2005:p0036_000', 'Grampian-2004-2005:p0005_003', 'Grampian-2004-2005:p0004_000', 'Grampian-2004-2005:p0005_002', 'Grampian-2004-2005:p0020_001']","['Grampian-2004-2005', 'Grampian-2004-2005', 'Grampian-2004-2005', 'Grampian-2004-2005', 'Grampian-2004-2005']"
Q_05_FIN_01,FIN,5,1,10,number,Grampian-2004-2005,,,[36],,hit,0,0.0,[],1.0,0.14285714285714285,1.0,1.0,0.1,1.0,0.0,"[36, 5, 4, 20, 6, 45, 44]","['Grampian-2004-2005:p0036_000', 'Grampian-2004-2005:p0005_003', 'Grampian-2004-2005:p0004_000', 'Grampian-2004-2005:p0005_002', 'Grampian-2004-2005:p0020_001']","['Grampian-2004-2005', 'Grampian-2004-2005', 'Grampian-2004-2005', 'Grampian-2004-2005', 'Grampian-2004-2005']"
Q_05_FIN_03,FIN,5,3,1,number,Grampian-2004-2005,,,[6],,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,0.0,[6],['Grampian-2004-2005:p0006_000'],['Grampian-2004-2005']
Q_05_FIN_03,FIN,5,3,3,number,Grampian-2004-2005,,,[6],,hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.0,"[6, 5, 20]","['Grampian-2004-2005:p0006_000', 'Grampian-2004-2005:p0005_003', 'Grampian-2004-2005:p0020_001']","['Grampian-2004-2005', 'Grampian-2004-2005', 'Grampian-2004-2005']"
Q_05_FIN_03,FIN,5,3,5,number,Grampian-2004-2005,,,[6],,hit,0,0.0,[],1.0,0.2,1.0,1.0,0.2,1.0,0.0,"[6, 5, 20, 36, 4]","['Grampian-2004-2005:p0006_000', 'Grampian-2004-2005:p0005_003', 'Grampian-2004-2005:p0020_001', 'Grampian-2004-2005:p0036_000', 'Grampian-2004-2005:p0004_000']","['Grampian-2004-2005', 'Grampian-2004-2005', 'Grampian-2004-2005', 'Grampian-2004-2005', 'Grampian-2004-2005']"
Q_05_FIN_03,FIN,5,3,10,number,Grampian-2004-2005,,,[6],,hit,0,0.0,[],1.0,0.2,1.0,1.0,0.2,1.0,0.0,"[6, 5, 20, 36, 4]","['Grampian-2004-2005:p0006_000', 'Grampian-2004-2005:p0005_003', 'Grampian-2004-2005:p0020_001', 'Grampian-2004-2005:p0036_000', 'Grampian-2004-2005:p0004_000']","['Grampian-2004-2005', 'Grampian-2004-2005', 'Grampian-2004-2005', 'Grampian-2004-2005', 'Grampian-2004-2005']"
Q_05_FIN_04,FIN,5,4,1,number,Grampian-2004-2005,,,[6],,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,0.0,[6],['Grampian-2004-2005:p0006_000'],['Grampian-2004-2005']
Q_05_FIN_04,FIN,5,4,3,number,Grampian-2004-2005,,,[6],,hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.0,"[6, 36, 5]","['Grampian-2004-2005:p0006_000', 'Grampian-2004-2005:p0036_000', 'Grampian-2004-2005:p0005_003']","['Grampian-2004-2005', 'Grampian-2004-2005', 'Grampian-2004-2005']"
