query_id,topic,year,sequence,k,answer_type,doc_id,expected_section,expected_subsection,expected_pages,evidence_layout,failure_stage,leakage_count_top_k,leakage_rate_top_k,leakage_doc_ids_top_k,page_recall_at_k,page_precision_at_k,page_mrr_at_k,chunk_hit_at_k,chunk_precision_at_k,chunk_mrr_at_k,table_chunk_hit_at_k,top_pages,top_chunk_ids,top_doc_ids
Q_19_FIN_04,FIN,19,4,1,number,Shetland-2018-2019,,,[10],,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,0.0,[10],['Shetland-2018-2019:p0010_000'],['Shetland-2018-2019']
Q_19_FIN_04,FIN,19,4,3,number,Shetland-2018-2019,,,[10],,hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.0,"[10, 58, 81]","['Shetland-2018-2019:p0010_000', 'Shetland-2018-2019:p0058_001', 'Shetland-2018-2019:p0081_001']","['Shetland-2018-2019', 'Shetland-2018-2019', 'Shetland-2018-2019']"
Q_19_FIN_04,FIN,19,4,5,number,Shetland-2018-2019,,,[10],,hit,0,0.0,[],1.0,0.2,1.0,1.0,0.2,1.0,0.0,"[10, 58, 81, 37, 3]","['Shetland-2018-2019:p0010_000', 'Shetland-2018-2019:p0058_001', 'Shetland-2018-2019:p0081_001', 'Shetland-2018-2019:p0037_002', 'Shetland-2018-2019:p0003_002']","['Shetland-2018-2019', 'Shetland-2018-2019', 'Shetland-2018-2019', 'Shetland-2018-2019', 'Shetland-2018-2019']"
Q_19_FIN_04,FIN,19,4,10,number,Shetland-2018-2019,,,[10],,hit,0,0.0,[],1.0,0.1,1.0,1.0,0.1,1.0,0.0,"[10, 58, 81, 37, 3, 71, 49, 69, 23, 54]","['Shetland-2018-2019:p0010_000', 'Shetland-2018-2019:p0058_001', 'Shetland-2018-2019:p0081_001', 'Shetland-2018-2019:p0037_002', 'Shetland-2018-2019:p0003_002']","['Shetland-2018-2019', 'Shetland-2018-2019', 'Shetland-2018-2019', 'Shetland-2018-2019', 'Shetland-2018-2019']"
Q_19_STF_03,STF,19,3,1,number,Shetland-2018-2019,,,[37],,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,0.0,[37],['Shetland-2018-2019:p0037_000'],['Shetland-2018-2019']
Q_19_STF_03,STF,19,3,3,number,Shetland-2018-2019,,,[37],,hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.0,"[37, 54, 27]","['Shetland-2018-2019:p0037_000', 'Shetland-2018-2019:p0054_002', 'Shetland-2018-2019:p0027_003']","['Shetland-2018-2019', 'Shetland-2018-2019', 'Shetland-2018-2019']"
Q_19_STF_03,STF,19,3,5,number,Shetland-2018-2019,,,[37],,hit,0,0.0,[],1.0,0.2,1.0,1.0,0.2,1.0,0.0,"[37, 54, 27, 69, 71]","['Shetland-2018-2019:p0037_000', 'Shetland-2018-2019:p0054_002', 'Shetland-2018-2019:p0027_003', 'Shetland-2018-2019:p0069_003', 'Shetland-2018-2019:p0071_000']","['Shetland-2018-2019', 'Shetland-2018-2019', 'Shetland-2018-2019', 'Shetland-2018-2019', 'Shetland-2018-2019']"
Q_19_STF_03,STF,19,3,10,number,Shetland-2018-2019,,,[37],,hit,0,0.0,[],1.0,0.125,1.0,1.0,0.1,1.0,0.0,"[37, 54, 27, 69, 71, 16, 12, 3]","['Shetland-2018-2019:p0037_000', 'Shetland-2018-2019:p0054_002', 'Shetland-2018-2019:p0027_003', 'Shetland-2018-2019:p0069_003', 'Shetland-2018-2019:p0071_000']","['Shetland-2018-2019', 'Shetland-2018-2019', 'Shetland-2018-2019', 'Shetland-2018-2019', 'Shetland-2018-2019']"
Q_19_GOV_01,GOV,19,1,1,text,Shetland-2018-2019,,,[3],,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,0.0,[3],['Shetland-2018-2019:p0003_002'],['Shetland-2018-2019']
Q_19_GOV_01,GOV,19,1,3,text,Shetland-2018-2019,,,[3],,hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.0,"[3, 10, 69]","['Shetland-2018-2019:p0003_002', 'Shetland-2018-2019:p0010_003', 'Shetland-2018-2019:p0069_003']","['Shetland-2018-2019', 'Shetland-2018-2019', 'Shetland-2018-2019']"
Q_19_GOV_01,GOV,19,1,5,text,Shetland-2018-2019,,,[3],,hit,0,0.0,[],1.0,0.2,1.0,1.0,0.2,1.0,0.0,"[3, 10, 69, 19, 29]","['Shetland-2018-2019:p0003_002', 'Shetland-2018-2019:p0010_003', 'Shetland-2018-2019:p0069_003', 'Shetland-2018-2019:p0019_001', 'Shetland-2018-2019:p0029_000']","['Shetland-2018-2019', 'Shetland-2018-2019', 'Shetland-2018-2019', 'Shetland-2018-2019', 'Shetland-2018-2019']"
Q_19_GOV_01,GOV,19,1,10,text,Shetland-2018-2019,,,[3],,hit,0,0.0,[],1.0,0.14285714285714285,1.0,1.0,0.2,1.0,0.0,"[3, 10, 69, 19, 29, 37, 12]","['Shetland-2018-2019:p0003_002', 'Shetland-2018-2019:p0010_003', 'Shetland-2018-2019:p0069_003', 'Shetland-2018-2019:p0019_001', 'Shetland-2018-2019:p0029_000']","['Shetland-2018-2019', 'Shetland-2018-2019', 'Shetland-2018-2019', 'Shetland-2018-2019', 'Shetland-2018-2019']"
