query_id,topic,year,sequence,k,answer_type,doc_id,expected_section,expected_subsection,expected_pages,evidence_layout,failure_stage,leakage_count_top_k,leakage_rate_top_k,leakage_doc_ids_top_k,page_recall_at_k,page_precision_at_k,page_mrr_at_k,chunk_hit_at_k,chunk_precision_at_k,chunk_mrr_at_k,table_chunk_hit_at_k,top_pages,top_chunk_ids,top_doc_ids
Q_2024_FIN_01,FIN,2024,1,1,number,Grampian-2023-2024,PERFORMANCE REPORT,B) PERFORMANCE ANALYSIS,[26],table,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,0.0,[26],['Grampian-2023-2024:p0026_001'],['Grampian-2023-2024']
Q_2024_FIN_01,FIN,2024,1,3,number,Grampian-2023-2024,PERFORMANCE REPORT,B) PERFORMANCE ANALYSIS,[26],table,hit,0,0.0,[],1.0,0.5,1.0,1.0,0.3333333333333333,1.0,0.0,"[26, 27]","['Grampian-2023-2024:p0026_001', 'Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0027_002']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_FIN_01,FIN,2024,1,5,number,Grampian-2023-2024,PERFORMANCE REPORT,B) PERFORMANCE ANALYSIS,[26],table,hit,0,0.0,[],1.0,0.5,1.0,1.0,0.6,1.0,1.0,"[26, 27]","['Grampian-2023-2024:p0026_001', 'Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0027_002', 'Grampian-2023-2024:p0026_000', 'Grampian-2023-2024:table_p0026']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_FIN_01,FIN,2024,1,10,number,Grampian-2023-2024,PERFORMANCE REPORT,B) PERFORMANCE ANALYSIS,[26],table,hit,0,0.0,[],1.0,0.14285714285714285,1.0,1.0,0.3,1.0,1.0,"[26, 27, 99, 24, 64, 70, 4]","['Grampian-2023-2024:p0026_001', 'Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0027_002', 'Grampian-2023-2024:p0026_000', 'Grampian-2023-2024:table_p0026']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_FIN_02,FIN,2024,2,1,number,Grampian-2023-2024,PERFORMANCE REPORT,B) PERFORMANCE ANALYSIS,"[26, 118]",table,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,0.0,[26],['Grampian-2023-2024:p0026_001'],['Grampian-2023-2024']
Q_2024_FIN_02,FIN,2024,2,3,number,Grampian-2023-2024,PERFORMANCE REPORT,B) PERFORMANCE ANALYSIS,"[26, 118]",table,hit,0,0.0,[],1.0,0.5,1.0,1.0,0.3333333333333333,1.0,0.0,"[26, 27]","['Grampian-2023-2024:p0026_001', 'Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0027_002']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_FIN_02,FIN,2024,2,5,number,Grampian-2023-2024,PERFORMANCE REPORT,B) PERFORMANCE ANALYSIS,"[26, 118]",table,hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.4,1.0,1.0,"[26, 27, 74]","['Grampian-2023-2024:p0026_001', 'Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0027_002', 'Grampian-2023-2024:table_p0026', 'Grampian-2023-2024:p0074_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_FIN_02,FIN,2024,2,10,number,Grampian-2023-2024,PERFORMANCE REPORT,B) PERFORMANCE ANALYSIS,"[26, 118]",table,hit,0,0.0,[],1.0,0.14285714285714285,1.0,1.0,0.2,1.0,1.0,"[26, 27, 74, 24, 43, 100, 33]","['Grampian-2023-2024:p0026_001', 'Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0027_002', 'Grampian-2023-2024:table_p0026', 'Grampian-2023-2024:p0074_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_FIN_03,FIN,2024,3,1,number,Grampian-2023-2024,PERFORMANCE REPORT,B) PERFORMANCE ANALYSIS,[26],table,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,0.0,[26],['Grampian-2023-2024:p0026_001'],['Grampian-2023-2024']
Q_2024_FIN_03,FIN,2024,3,3,number,Grampian-2023-2024,PERFORMANCE REPORT,B) PERFORMANCE ANALYSIS,[26],table,hit,0,0.0,[],1.0,0.5,1.0,1.0,0.3333333333333333,1.0,0.0,"[26, 27]","['Grampian-2023-2024:p0026_001', 'Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0027_002']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_FIN_03,FIN,2024,3,5,number,Grampian-2023-2024,PERFORMANCE REPORT,B) PERFORMANCE ANALYSIS,[26],table,hit,0,0.0,[],1.0,0.5,1.0,1.0,0.6,1.0,1.0,"[26, 27]","['Grampian-2023-2024:p0026_001', 'Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0027_002', 'Grampian-2023-2024:p0026_000', 'Grampian-2023-2024:table_p0026']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_FIN_03,FIN,2024,3,10,number,Grampian-2023-2024,PERFORMANCE REPORT,B) PERFORMANCE ANALYSIS,[26],table,hit,0,0.0,[],1.0,0.14285714285714285,1.0,1.0,0.3,1.0,1.0,"[26, 27, 28, 99, 24, 70, 4]","['Grampian-2023-2024:p0026_001', 'Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0027_002', 'Grampian-2023-2024:p0026_000', 'Grampian-2023-2024:table_p0026']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_FIN_04,FIN,2024,4,1,number,Grampian-2023-2024,PERFORMANCE REPORT,B) PERFORMANCE ANALYSIS,[27],paragraph,missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,[26],['Grampian-2023-2024:table_p0026'],['Grampian-2023-2024']
Q_2024_FIN_04,FIN,2024,4,3,number,Grampian-2023-2024,PERFORMANCE REPORT,B) PERFORMANCE ANALYSIS,[27],paragraph,hit,0,0.0,[],1.0,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.0,"[26, 27]","['Grampian-2023-2024:table_p0026', 'Grampian-2023-2024:p0026_001', 'Grampian-2023-2024:p0027_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_FIN_04,FIN,2024,4,5,number,Grampian-2023-2024,PERFORMANCE REPORT,B) PERFORMANCE ANALYSIS,[27],paragraph,hit,0,0.0,[],1.0,0.5,0.5,1.0,0.4,0.3333333333333333,0.0,"[26, 27]","['Grampian-2023-2024:table_p0026', 'Grampian-2023-2024:p0026_001', 'Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0027_002', 'Grampian-2023-2024:p0026_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_FIN_04,FIN,2024,4,10,number,Grampian-2023-2024,PERFORMANCE REPORT,B) PERFORMANCE ANALYSIS,[27],paragraph,hit,0,0.0,[],1.0,0.2,0.5,1.0,0.3,0.3333333333333333,0.0,"[26, 27, 24, 28, 70]","['Grampian-2023-2024:table_p0026', 'Grampian-2023-2024:p0026_001', 'Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0027_002', 'Grampian-2023-2024:p0026_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_FIN_05,FIN,2024,5,1,number,Grampian-2023-2024,PERFORMANCE REPORT,B) PERFORMANCE ANALYSIS,[27],paragraph,missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,[70],['Grampian-2023-2024:p0070_000'],['Grampian-2023-2024']
