query_id,topic,year,sequence,k,answer_type,doc_id,expected_section,expected_subsection,expected_pages,evidence_layout,failure_stage,leakage_count_top_k,leakage_rate_top_k,leakage_doc_ids_top_k,page_recall_at_k,page_precision_at_k,page_mrr_at_k,chunk_hit_at_k,chunk_precision_at_k,chunk_mrr_at_k,table_chunk_hit_at_k,top_pages,top_chunk_ids,top_doc_ids
Q_11_FIN_01,FIN,11,1,1,number,Grampian-2010-2011,,,[47],,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,1.0,[47],['Grampian-2010-2011:table_ocr_p0047'],['Grampian-2010-2011']
Q_11_FIN_01,FIN,11,1,3,number,Grampian-2010-2011,,,[47],,hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,"[47, 29, 31]","['Grampian-2010-2011:table_ocr_p0047', 'Grampian-2010-2011:table_ocr_p0029', 'Grampian-2010-2011:p0031_001']","['Grampian-2010-2011', 'Grampian-2010-2011', 'Grampian-2010-2011']"
Q_11_FIN_01,FIN,11,1,5,number,Grampian-2010-2011,,,[47],,hit,0,0.0,[],1.0,0.2,1.0,1.0,0.2,1.0,1.0,"[47, 29, 31, 51, 30]","['Grampian-2010-2011:table_ocr_p0047', 'Grampian-2010-2011:table_ocr_p0029', 'Grampian-2010-2011:p0031_001', 'Grampian-2010-2011:table_ocr_p0051', 'Grampian-2010-2011:table_ocr_p0030']","['Grampian-2010-2011', 'Grampian-2010-2011', 'Grampian-2010-2011', 'Grampian-2010-2011', 'Grampian-2010-2011']"
Q_11_FIN_01,FIN,11,1,10,number,Grampian-2010-2011,,,[47],,hit,0,0.0,[],1.0,0.1,1.0,1.0,0.1,1.0,1.0,"[47, 29, 31, 51, 30, 25, 76, 68, 4, 63]","['Grampian-2010-2011:table_ocr_p0047', 'Grampian-2010-2011:table_ocr_p0029', 'Grampian-2010-2011:p0031_001', 'Grampian-2010-2011:table_ocr_p0051', 'Grampian-2010-2011:table_ocr_p0030']","['Grampian-2010-2011', 'Grampian-2010-2011', 'Grampian-2010-2011', 'Grampian-2010-2011', 'Grampian-2010-2011']"
Q_11_FIN_02,FIN,11,2,1,number,Grampian-2010-2011,,,[44],,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,1.0,[44],['Grampian-2010-2011:table_ocr_p0044'],['Grampian-2010-2011']
Q_11_FIN_02,FIN,11,2,3,number,Grampian-2010-2011,,,[44],,hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,"[44, 47, 8]","['Grampian-2010-2011:table_ocr_p0044', 'Grampian-2010-2011:table_ocr_p0047', 'Grampian-2010-2011:p0008_002']","['Grampian-2010-2011', 'Grampian-2010-2011', 'Grampian-2010-2011']"
Q_11_FIN_02,FIN,11,2,5,number,Grampian-2010-2011,,,[44],,hit,0,0.0,[],1.0,0.2,1.0,1.0,0.2,1.0,1.0,"[44, 47, 8, 4, 31]","['Grampian-2010-2011:table_ocr_p0044', 'Grampian-2010-2011:table_ocr_p0047', 'Grampian-2010-2011:p0008_002', 'Grampian-2010-2011:p0004_001', 'Grampian-2010-2011:p0031_001']","['Grampian-2010-2011', 'Grampian-2010-2011', 'Grampian-2010-2011', 'Grampian-2010-2011', 'Grampian-2010-2011']"
Q_11_FIN_02,FIN,11,2,10,number,Grampian-2010-2011,,,[44],,hit,0,0.0,[],1.0,0.1,1.0,1.0,0.1,1.0,1.0,"[44, 47, 8, 4, 31, 16, 70, 45, 75, 14]","['Grampian-2010-2011:table_ocr_p0044', 'Grampian-2010-2011:table_ocr_p0047', 'Grampian-2010-2011:p0008_002', 'Grampian-2010-2011:p0004_001', 'Grampian-2010-2011:p0031_001']","['Grampian-2010-2011', 'Grampian-2010-2011', 'Grampian-2010-2011', 'Grampian-2010-2011', 'Grampian-2010-2011']"
Q_11_FIN_03,FIN,11,3,1,number,Grampian-2010-2011,,,[10],,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,0.0,[10],['Grampian-2010-2011:p0010_000'],['Grampian-2010-2011']
Q_11_FIN_03,FIN,11,3,3,number,Grampian-2010-2011,,,[10],,hit,0,0.0,[],1.0,0.5,1.0,1.0,0.6666666666666666,1.0,0.0,"[10, 26]","['Grampian-2010-2011:p0010_000', 'Grampian-2010-2011:p0010_001', 'Grampian-2010-2011:table_ocr_p0026']","['Grampian-2010-2011', 'Grampian-2010-2011', 'Grampian-2010-2011']"
Q_11_FIN_03,FIN,11,3,5,number,Grampian-2010-2011,,,[10],,hit,0,0.0,[],1.0,0.25,1.0,1.0,0.4,1.0,0.0,"[10, 26, 50, 8]","['Grampian-2010-2011:p0010_000', 'Grampian-2010-2011:p0010_001', 'Grampian-2010-2011:table_ocr_p0026', 'Grampian-2010-2011:table_ocr_p0050', 'Grampian-2010-2011:p0008_002']","['Grampian-2010-2011', 'Grampian-2010-2011', 'Grampian-2010-2011', 'Grampian-2010-2011', 'Grampian-2010-2011']"
Q_11_FIN_03,FIN,11,3,10,number,Grampian-2010-2011,,,[10],,hit,0,0.0,[],1.0,0.125,1.0,1.0,0.2,1.0,0.0,"[10, 26, 50, 8, 31, 9, 70, 4]","['Grampian-2010-2011:p0010_000', 'Grampian-2010-2011:p0010_001', 'Grampian-2010-2011:table_ocr_p0026', 'Grampian-2010-2011:table_ocr_p0050', 'Grampian-2010-2011:p0008_002']","['Grampian-2010-2011', 'Grampian-2010-2011', 'Grampian-2010-2011', 'Grampian-2010-2011', 'Grampian-2010-2011']"
Q_11_FIN_04,FIN,11,4,1,number,Grampian-2010-2011,,,[10],,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,0.0,[10],['Grampian-2010-2011:p0010_000'],['Grampian-2010-2011']
Q_11_FIN_04,FIN,11,4,3,number,Grampian-2010-2011,,,[10],,hit,0,0.0,[],1.0,0.5,1.0,1.0,0.6666666666666666,1.0,0.0,"[10, 50]","['Grampian-2010-2011:p0010_000', 'Grampian-2010-2011:table_ocr_p0050', 'Grampian-2010-2011:p0010_001']","['Grampian-2010-2011', 'Grampian-2010-2011', 'Grampian-2010-2011']"
Q_11_FIN_04,FIN,11,4,5,number,Grampian-2010-2011,,,[10],,hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.4,1.0,0.0,"[10, 50, 9]","['Grampian-2010-2011:p0010_000', 'Grampian-2010-2011:table_ocr_p0050', 'Grampian-2010-2011:p0010_001', 'Grampian-2010-2011:p0009_002', 'Grampian-2010-2011:p0009_001']","['Grampian-2010-2011', 'Grampian-2010-2011', 'Grampian-2010-2011', 'Grampian-2010-2011', 'Grampian-2010-2011']"
Q_11_FIN_04,FIN,11,4,10,number,Grampian-2010-2011,,,[10],,hit,0,0.0,[],1.0,0.16666666666666666,1.0,1.0,0.2,1.0,0.0,"[10, 50, 9, 8, 31, 68]","['Grampian-2010-2011:p0010_000', 'Grampian-2010-2011:table_ocr_p0050', 'Grampian-2010-2011:p0010_001', 'Grampian-2010-2011:p0009_002', 'Grampian-2010-2011:p0009_001']","['Grampian-2010-2011', 'Grampian-2010-2011', 'Grampian-2010-2011', 'Grampian-2010-2011', 'Grampian-2010-2011']"
Q_11_FIN_06,FIN,11,6,1,number,Grampian-2010-2011,,,[10],,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,0.0,[10],['Grampian-2010-2011:p0010_000'],['Grampian-2010-2011']
Q_11_FIN_06,FIN,11,6,3,number,Grampian-2010-2011,,,[10],,hit,0,0.0,[],1.0,0.5,1.0,1.0,0.6666666666666666,1.0,0.0,"[10, 14]","['Grampian-2010-2011:p0010_000', 'Grampian-2010-2011:p0010_001', 'Grampian-2010-2011:p0014_003']","['Grampian-2010-2011', 'Grampian-2010-2011', 'Grampian-2010-2011']"
Q_11_FIN_06,FIN,11,6,5,number,Grampian-2010-2011,,,[10],,hit,0,0.0,[],1.0,0.25,1.0,1.0,0.4,1.0,0.0,"[10, 14, 31, 4]","['Grampian-2010-2011:p0010_000', 'Grampian-2010-2011:p0010_001', 'Grampian-2010-2011:p0014_003', 'Grampian-2010-2011:p0031_001', 'Grampian-2010-2011:p0004_002']","['Grampian-2010-2011', 'Grampian-2010-2011', 'Grampian-2010-2011', 'Grampian-2010-2011', 'Grampian-2010-2011']"
Q_11_FIN_06,FIN,11,6,10,number,Grampian-2010-2011,,,[10],,hit,0,0.0,[],1.0,0.125,1.0,1.0,0.2,1.0,0.0,"[10, 14, 31, 4, 47, 68, 9, 8]","['Grampian-2010-2011:p0010_000', 'Grampian-2010-2011:p0010_001', 'Grampian-2010-2011:p0014_003', 'Grampian-2010-2011:p0031_001', 'Grampian-2010-2011:p0004_002']","['Grampian-2010-2011', 'Grampian-2010-2011', 'Grampian-2010-2011', 'Grampian-2010-2011', 'Grampian-2010-2011']"
Q_11_FIN_07,FIN,11,7,1,number,Grampian-2010-2011,,,[47],,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,1.0,[47],['Grampian-2010-2011:table_ocr_p0047'],['Grampian-2010-2011']
Q_11_FIN_07,FIN,11,7,3,number,Grampian-2010-2011,,,[47],,hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,"[47, 29, 30]","['Grampian-2010-2011:table_ocr_p0047', 'Grampian-2010-2011:table_ocr_p0029', 'Grampian-2010-2011:table_ocr_p0030']","['Grampian-2010-2011', 'Grampian-2010-2011', 'Grampian-2010-2011']"
Q_11_FIN_07,FIN,11,7,5,number,Grampian-2010-2011,,,[47],,hit,0,0.0,[],1.0,0.2,1.0,1.0,0.2,1.0,1.0,"[47, 29, 30, 76, 31]","['Grampian-2010-2011:table_ocr_p0047', 'Grampian-2010-2011:table_ocr_p0029', 'Grampian-2010-2011:table_ocr_p0030', 'Grampian-2010-2011:p0076_000', 'Grampian-2010-2011:p0031_001']","['Grampian-2010-2011', 'Grampian-2010-2011', 'Grampian-2010-2011', 'Grampian-2010-2011', 'Grampian-2010-2011']"
