query_id,topic,year,sequence,k,answer_type,doc_id,expected_section,expected_pages,route_intent,route_confidence,gold_exists,gold_chunk_count,gold_pages_found,failure_stage,leakage_count_top_k,leakage_rate_top_k,leakage_doc_ids_top_k,page_recall_at_k,page_precision_at_k,page_mrr_at_k,chunk_hit_at_k,chunk_precision_at_k,chunk_mrr_at_k,top_pages,top_chunk_ids,top_doc_ids
Q_2021_FIN_01,FIN,2021,1,1,number,Grampian-2020-2021,PERFORMANCE REPORT,[28],unknown,0.5,True,3,[28],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[28],['Grampian-2020-2021:p0028_002'],['Grampian-2020-2021']
Q_2021_FIN_01,FIN,2021,1,3,number,Grampian-2020-2021,PERFORMANCE REPORT,[28],unknown,0.5,True,3,[28],hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,"[28, 32, 74]","['Grampian-2020-2021:p0028_002', 'Grampian-2020-2021:p0032_000', 'Grampian-2020-2021:p0074_001']","['Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021']"
Q_2021_FIN_01,FIN,2021,1,5,number,Grampian-2020-2021,PERFORMANCE REPORT,[28],unknown,0.5,True,3,[28],hit,0,0.0,[],1.0,0.25,1.0,1.0,0.4,1.0,"[28, 32, 74, 25]","['Grampian-2020-2021:p0028_002', 'Grampian-2020-2021:p0032_000', 'Grampian-2020-2021:p0074_001', 'Grampian-2020-2021:p0025_000', 'Grampian-2020-2021:p0028_000']","['Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021']"
Q_2021_FIN_01,FIN,2021,1,10,number,Grampian-2020-2021,PERFORMANCE REPORT,[28],unknown,0.5,True,3,[28],hit,0,0.0,[],1.0,0.1111111111111111,1.0,1.0,0.2,1.0,"[28, 32, 74, 25, 73, 127, 24, 23, 46]","['Grampian-2020-2021:p0028_002', 'Grampian-2020-2021:p0032_000', 'Grampian-2020-2021:p0074_001', 'Grampian-2020-2021:p0025_000', 'Grampian-2020-2021:p0028_000']","['Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021']"
Q_2021_FIN_01,FIN,2021,1,100,number,Grampian-2020-2021,PERFORMANCE REPORT,[28],unknown,0.5,True,3,[28],hit,0,0.0,[],1.0,0.017857142857142856,1.0,1.0,0.03,1.0,"[28, 32, 74, 25, 73, 127, 24, 23, 46, 29]","['Grampian-2020-2021:p0028_002', 'Grampian-2020-2021:p0032_000', 'Grampian-2020-2021:p0074_001', 'Grampian-2020-2021:p0025_000', 'Grampian-2020-2021:p0028_000']","['Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021']"
Q_2021_FIN_02,FIN,2021,2,1,number,Grampian-2020-2021,PERFORMANCE REPORT,[28],unknown,0.5,True,3,[28],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[28],['Grampian-2020-2021:p0028_002'],['Grampian-2020-2021']
Q_2021_FIN_02,FIN,2021,2,3,number,Grampian-2020-2021,PERFORMANCE REPORT,[28],unknown,0.5,True,3,[28],hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,"[28, 32, 73]","['Grampian-2020-2021:p0028_002', 'Grampian-2020-2021:p0032_000', 'Grampian-2020-2021:p0073_002']","['Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021']"
Q_2021_FIN_02,FIN,2021,2,5,number,Grampian-2020-2021,PERFORMANCE REPORT,[28],unknown,0.5,True,3,[28],hit,0,0.0,[],1.0,0.2,1.0,1.0,0.2,1.0,"[28, 32, 73, 29, 24]","['Grampian-2020-2021:p0028_002', 'Grampian-2020-2021:p0032_000', 'Grampian-2020-2021:p0073_002', 'Grampian-2020-2021:p0029_000', 'Grampian-2020-2021:p0024_000']","['Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021']"
Q_2021_FIN_02,FIN,2021,2,10,number,Grampian-2020-2021,PERFORMANCE REPORT,[28],unknown,0.5,True,3,[28],hit,0,0.0,[],1.0,0.1111111111111111,1.0,1.0,0.1,1.0,"[28, 32, 73, 29, 24, 74, 127, 30, 25]","['Grampian-2020-2021:p0028_002', 'Grampian-2020-2021:p0032_000', 'Grampian-2020-2021:p0073_002', 'Grampian-2020-2021:p0029_000', 'Grampian-2020-2021:p0024_000']","['Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021']"
Q_2021_FIN_02,FIN,2021,2,100,number,Grampian-2020-2021,PERFORMANCE REPORT,[28],unknown,0.5,True,3,[28],hit,0,0.0,[],1.0,0.017857142857142856,1.0,1.0,0.03,1.0,"[28, 32, 73, 29, 24, 74, 127, 30, 25, 27]","['Grampian-2020-2021:p0028_002', 'Grampian-2020-2021:p0032_000', 'Grampian-2020-2021:p0073_002', 'Grampian-2020-2021:p0029_000', 'Grampian-2020-2021:p0024_000']","['Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021', 'Grampian-2020-2021']"
