query_id,topic,year,sequence,k,answer_type,doc_id,expected_section,expected_subsection,expected_pages,evidence_layout,failure_stage,leakage_count_top_k,leakage_rate_top_k,leakage_doc_ids_top_k,page_recall_at_k,page_precision_at_k,page_mrr_at_k,chunk_hit_at_k,chunk_precision_at_k,chunk_mrr_at_k,table_chunk_hit_at_k,top_pages,top_chunk_ids,top_doc_ids
Q_17_FIN_01,FIN,17,1,1,number,Grampian-2016-2017,,,[38],,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,0.0,[38],['Grampian-2016-2017:p0038_002'],['Grampian-2016-2017']
Q_17_FIN_01,FIN,17,1,3,number,Grampian-2016-2017,,,[38],,hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.0,"[38, 44, 8]","['Grampian-2016-2017:p0038_002', 'Grampian-2016-2017:table_ocr_p0044', 'Grampian-2016-2017:p0008_001']","['Grampian-2016-2017', 'Grampian-2016-2017', 'Grampian-2016-2017']"
Q_17_FIN_01,FIN,17,1,5,number,Grampian-2016-2017,,,[38],,hit,0,0.0,[],1.0,0.2,1.0,1.0,0.2,1.0,0.0,"[38, 44, 8, 84, 88]","['Grampian-2016-2017:p0038_002', 'Grampian-2016-2017:table_ocr_p0044', 'Grampian-2016-2017:p0008_001', 'Grampian-2016-2017:p0084_000', 'Grampian-2016-2017:p0088_001']","['Grampian-2016-2017', 'Grampian-2016-2017', 'Grampian-2016-2017', 'Grampian-2016-2017', 'Grampian-2016-2017']"
Q_17_FIN_01,FIN,17,1,10,number,Grampian-2016-2017,,,[38],,hit,0,0.0,[],1.0,0.125,1.0,1.0,0.1,1.0,0.0,"[38, 44, 8, 84, 88, 23, 76, 64]","['Grampian-2016-2017:p0038_002', 'Grampian-2016-2017:table_ocr_p0044', 'Grampian-2016-2017:p0008_001', 'Grampian-2016-2017:p0084_000', 'Grampian-2016-2017:p0088_001']","['Grampian-2016-2017', 'Grampian-2016-2017', 'Grampian-2016-2017', 'Grampian-2016-2017', 'Grampian-2016-2017']"
Q_17_FIN_03,FIN,17,3,1,number,Grampian-2016-2017,,,[10],,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,1.0,[10],['Grampian-2016-2017:table_ocr_p0010'],['Grampian-2016-2017']
Q_17_FIN_03,FIN,17,3,3,number,Grampian-2016-2017,,,[10],,hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,"[10, 45, 11]","['Grampian-2016-2017:table_ocr_p0010', 'Grampian-2016-2017:table_ocr_p0045', 'Grampian-2016-2017:p0011_001']","['Grampian-2016-2017', 'Grampian-2016-2017', 'Grampian-2016-2017']"
Q_17_FIN_03,FIN,17,3,5,number,Grampian-2016-2017,,,[10],,hit,0,0.0,[],1.0,0.25,1.0,1.0,0.2,1.0,1.0,"[10, 45, 11, 51]","['Grampian-2016-2017:table_ocr_p0010', 'Grampian-2016-2017:table_ocr_p0045', 'Grampian-2016-2017:p0011_001', 'Grampian-2016-2017:p0011_002', 'Grampian-2016-2017:p0051_000']","['Grampian-2016-2017', 'Grampian-2016-2017', 'Grampian-2016-2017', 'Grampian-2016-2017', 'Grampian-2016-2017']"
Q_17_FIN_03,FIN,17,3,10,number,Grampian-2016-2017,,,[10],,hit,0,0.0,[],1.0,0.125,1.0,1.0,0.1,1.0,1.0,"[10, 45, 11, 51, 15, 4, 44, 84]","['Grampian-2016-2017:table_ocr_p0010', 'Grampian-2016-2017:table_ocr_p0045', 'Grampian-2016-2017:p0011_001', 'Grampian-2016-2017:p0011_002', 'Grampian-2016-2017:p0051_000']","['Grampian-2016-2017', 'Grampian-2016-2017', 'Grampian-2016-2017', 'Grampian-2016-2017', 'Grampian-2016-2017']"
Q_17_FIN_04,FIN,17,4,1,number,Grampian-2016-2017,,,[10],,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,1.0,[10],['Grampian-2016-2017:table_ocr_p0010'],['Grampian-2016-2017']
Q_17_FIN_04,FIN,17,4,3,number,Grampian-2016-2017,,,[10],,hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,"[10, 11, 38]","['Grampian-2016-2017:table_ocr_p0010', 'Grampian-2016-2017:p0011_001', 'Grampian-2016-2017:p0038_002']","['Grampian-2016-2017', 'Grampian-2016-2017', 'Grampian-2016-2017']"
