query_id,topic,year,sequence,k,answer_type,doc_id,expected_section,expected_subsection,expected_pages,evidence_layout,failure_stage,leakage_count_top_k,leakage_rate_top_k,leakage_doc_ids_top_k,page_recall_at_k,page_precision_at_k,page_mrr_at_k,chunk_hit_at_k,chunk_precision_at_k,chunk_mrr_at_k,top_pages,top_chunk_ids,top_doc_ids
Q_2024_FIN_01,FIN,2024,1,1,number,Grampian-2023-2024,PERFORMANCE REPORT,B PERFORMANCE ANALYSIS,[27],paragraph,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[27],['Grampian-2023-2024:p0027_000'],['Grampian-2023-2024']
Q_2024_FIN_01,FIN,2024,1,3,number,Grampian-2023-2024,PERFORMANCE REPORT,B PERFORMANCE ANALYSIS,[27],paragraph,hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,"[27, 118, 26]","['Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0118_000', 'Grampian-2023-2024:p0026_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_FIN_01,FIN,2024,1,5,number,Grampian-2023-2024,PERFORMANCE REPORT,B PERFORMANCE ANALYSIS,[27],paragraph,hit,0,0.0,[],1.0,0.25,1.0,1.0,0.2,1.0,"[27, 118, 26, 25]","['Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0118_000', 'Grampian-2023-2024:p0026_001', 'Grampian-2023-2024:p0118_002', 'Grampian-2023-2024:p0025_003']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_FIN_01,FIN,2024,1,10,number,Grampian-2023-2024,PERFORMANCE REPORT,B PERFORMANCE ANALYSIS,[27],paragraph,hit,0,0.0,[],1.0,0.16666666666666666,1.0,1.0,0.2,1.0,"[27, 118, 26, 25, 70, 31]","['Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0118_000', 'Grampian-2023-2024:p0026_001', 'Grampian-2023-2024:p0118_002', 'Grampian-2023-2024:p0025_003']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_FIN_02,FIN,2024,2,1,number,Grampian-2023-2024,PERFORMANCE REPORT,B PERFORMANCE ANALYSIS,[27],paragraph,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[27],['Grampian-2023-2024:p0027_000'],['Grampian-2023-2024']
Q_2024_FIN_02,FIN,2024,2,3,number,Grampian-2023-2024,PERFORMANCE REPORT,B PERFORMANCE ANALYSIS,[27],paragraph,hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,"[27, 26, 118]","['Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0026_001', 'Grampian-2023-2024:p0118_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_FIN_02,FIN,2024,2,5,number,Grampian-2023-2024,PERFORMANCE REPORT,B PERFORMANCE ANALYSIS,[27],paragraph,hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.4,1.0,"[27, 26, 118]","['Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0026_001', 'Grampian-2023-2024:p0118_000', 'Grampian-2023-2024:p0027_001', 'Grampian-2023-2024:p0118_002']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_FIN_02,FIN,2024,2,10,number,Grampian-2023-2024,PERFORMANCE REPORT,B PERFORMANCE ANALYSIS,[27],paragraph,hit,0,0.0,[],1.0,0.2,1.0,1.0,0.2,1.0,"[27, 26, 118, 25, 24]","['Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0026_001', 'Grampian-2023-2024:p0118_000', 'Grampian-2023-2024:p0027_001', 'Grampian-2023-2024:p0118_002']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_FIN_03,FIN,2024,3,1,number,Grampian-2023-2024,PERFORMANCE REPORT,B PERFORMANCE ANALYSIS,[27],paragraph,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[27],['Grampian-2023-2024:p0027_001'],['Grampian-2023-2024']
Q_2024_FIN_03,FIN,2024,3,3,number,Grampian-2023-2024,PERFORMANCE REPORT,B PERFORMANCE ANALYSIS,[27],paragraph,hit,0,0.0,[],1.0,0.5,1.0,1.0,0.6666666666666666,1.0,"[27, 70]","['Grampian-2023-2024:p0027_001', 'Grampian-2023-2024:p0070_001', 'Grampian-2023-2024:p0027_000']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_FIN_03,FIN,2024,3,5,number,Grampian-2023-2024,PERFORMANCE REPORT,B PERFORMANCE ANALYSIS,[27],paragraph,hit,0,0.0,[],1.0,0.25,1.0,1.0,0.4,1.0,"[27, 70, 132, 53]","['Grampian-2023-2024:p0027_001', 'Grampian-2023-2024:p0070_001', 'Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0132_002', 'Grampian-2023-2024:p0053_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_FIN_03,FIN,2024,3,10,number,Grampian-2023-2024,PERFORMANCE REPORT,B PERFORMANCE ANALYSIS,[27],paragraph,hit,0,0.0,[],1.0,0.1111111111111111,1.0,1.0,0.2,1.0,"[27, 70, 132, 53, 153, 28, 33, 39, 154]","['Grampian-2023-2024:p0027_001', 'Grampian-2023-2024:p0070_001', 'Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0132_002', 'Grampian-2023-2024:p0053_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_FIN_04,FIN,2024,4,1,number,Grampian-2023-2024,PERFORMANCE REPORT,B PERFORMANCE ANALYSIS,[27],paragraph,missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,[118],['Grampian-2023-2024:p0118_000'],['Grampian-2023-2024']
Q_2024_FIN_04,FIN,2024,4,3,number,Grampian-2023-2024,PERFORMANCE REPORT,B PERFORMANCE ANALYSIS,[27],paragraph,hit,0,0.0,[],1.0,0.5,0.5,1.0,0.3333333333333333,0.5,"[118, 27]","['Grampian-2023-2024:p0118_000', 'Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0118_002']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_FIN_04,FIN,2024,4,5,number,Grampian-2023-2024,PERFORMANCE REPORT,B PERFORMANCE ANALYSIS,[27],paragraph,hit,0,0.0,[],1.0,0.3333333333333333,0.5,1.0,0.2,0.5,"[118, 27, 26]","['Grampian-2023-2024:p0118_000', 'Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0118_002', 'Grampian-2023-2024:p0026_001', 'Grampian-2023-2024:p0118_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_FIN_04,FIN,2024,4,10,number,Grampian-2023-2024,PERFORMANCE REPORT,B PERFORMANCE ANALYSIS,[27],paragraph,hit,0,0.0,[],1.0,0.16666666666666666,0.5,1.0,0.3,0.5,"[118, 27, 26, 129, 31, 25]","['Grampian-2023-2024:p0118_000', 'Grampian-2023-2024:p0027_000', 'Grampian-2023-2024:p0118_002', 'Grampian-2023-2024:p0026_001', 'Grampian-2023-2024:p0118_001']","['Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024', 'Grampian-2023-2024']"
Q_2024_FIN_P1,FIN,2024,P1,1,number,Grampian-2023-2024,PERFORMANCE REPORT,B PERFORMANCE ANALYSIS,[27],paragraph,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[27],['Grampian-2023-2024:p0027_001'],['Grampian-2023-2024']
