query_id,topic,year,sequence,k,answer_type,doc_id,expected_section,expected_subsection,expected_pages,evidence_layout,failure_stage,leakage_count_top_k,leakage_rate_top_k,leakage_doc_ids_top_k,page_recall_at_k,page_precision_at_k,page_mrr_at_k,chunk_hit_at_k,chunk_precision_at_k,chunk_mrr_at_k,table_chunk_hit_at_k,top_pages,top_chunk_ids,top_doc_ids
Q_25_FIN_01,FIN,25,1,1,number,Shetland-2024-2025,,,[2],,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,0.0,[2],['Shetland-2024-2025:p0002_001'],['Shetland-2024-2025']
Q_25_FIN_01,FIN,25,1,3,number,Shetland-2024-2025,,,[2],,hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.0,"[2, 162, 72]","['Shetland-2024-2025:p0002_001', 'Shetland-2024-2025:p0162_000', 'Shetland-2024-2025:p0072_000']","['Shetland-2024-2025', 'Shetland-2024-2025', 'Shetland-2024-2025']"
Q_25_FIN_01,FIN,25,1,5,number,Shetland-2024-2025,,,[2],,hit,0,0.0,[],1.0,0.2,1.0,1.0,0.2,1.0,0.0,"[2, 162, 72, 14, 25]","['Shetland-2024-2025:p0002_001', 'Shetland-2024-2025:p0162_000', 'Shetland-2024-2025:p0072_000', 'Shetland-2024-2025:p0014_000', 'Shetland-2024-2025:p0025_000']","['Shetland-2024-2025', 'Shetland-2024-2025', 'Shetland-2024-2025', 'Shetland-2024-2025', 'Shetland-2024-2025']"
Q_25_FIN_01,FIN,25,1,10,number,Shetland-2024-2025,,,[2],,hit,0,0.0,[],1.0,0.1111111111111111,1.0,1.0,0.2,1.0,0.0,"[2, 162, 72, 14, 25, 56, 38, 71, 18]","['Shetland-2024-2025:p0002_001', 'Shetland-2024-2025:p0162_000', 'Shetland-2024-2025:p0072_000', 'Shetland-2024-2025:p0014_000', 'Shetland-2024-2025:p0025_000']","['Shetland-2024-2025', 'Shetland-2024-2025', 'Shetland-2024-2025', 'Shetland-2024-2025', 'Shetland-2024-2025']"
Q_25_FIN_03,FIN,25,3,1,number,Shetland-2024-2025,,,[14],,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,0.0,[14],['Shetland-2024-2025:p0014_000'],['Shetland-2024-2025']
Q_25_FIN_03,FIN,25,3,3,number,Shetland-2024-2025,,,[14],,hit,0,0.0,[],1.0,0.5,1.0,1.0,0.6666666666666666,1.0,0.0,"[14, 142]","['Shetland-2024-2025:p0014_000', 'Shetland-2024-2025:p0014_001', 'Shetland-2024-2025:p0142_000']","['Shetland-2024-2025', 'Shetland-2024-2025', 'Shetland-2024-2025']"
Q_25_FIN_03,FIN,25,3,5,number,Shetland-2024-2025,,,[14],,hit,0,0.0,[],1.0,0.25,1.0,1.0,0.4,1.0,0.0,"[14, 142, 158, 101]","['Shetland-2024-2025:p0014_000', 'Shetland-2024-2025:p0014_001', 'Shetland-2024-2025:p0142_000', 'Shetland-2024-2025:p0158_000', 'Shetland-2024-2025:p0101_000']","['Shetland-2024-2025', 'Shetland-2024-2025', 'Shetland-2024-2025', 'Shetland-2024-2025', 'Shetland-2024-2025']"
Q_25_FIN_03,FIN,25,3,10,number,Shetland-2024-2025,,,[14],,hit,0,0.0,[],1.0,0.1111111111111111,1.0,1.0,0.2,1.0,0.0,"[14, 142, 158, 101, 12, 18, 7, 25, 9]","['Shetland-2024-2025:p0014_000', 'Shetland-2024-2025:p0014_001', 'Shetland-2024-2025:p0142_000', 'Shetland-2024-2025:p0158_000', 'Shetland-2024-2025:p0101_000']","['Shetland-2024-2025', 'Shetland-2024-2025', 'Shetland-2024-2025', 'Shetland-2024-2025', 'Shetland-2024-2025']"
Q_25_FIN_05,FIN,25,5,1,text,Shetland-2024-2025,,,[14],,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,0.0,[14],['Shetland-2024-2025:p0014_001'],['Shetland-2024-2025']
Q_25_FIN_05,FIN,25,5,3,text,Shetland-2024-2025,,,[14],,hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.0,"[14, 132, 162]","['Shetland-2024-2025:p0014_001', 'Shetland-2024-2025:p0132_000', 'Shetland-2024-2025:p0162_000']","['Shetland-2024-2025', 'Shetland-2024-2025', 'Shetland-2024-2025']"
