query_id,topic,year,sequence,k,answer_type,doc_id,expected_section,expected_subsection,expected_pages,evidence_layout,failure_stage,leakage_count_top_k,leakage_rate_top_k,leakage_doc_ids_top_k,page_recall_at_k,page_precision_at_k,page_mrr_at_k,chunk_hit_at_k,chunk_precision_at_k,chunk_mrr_at_k,table_chunk_hit_at_k,top_pages,top_chunk_ids,top_doc_ids
Q_09_FIN_01,FIN,9,1,1,number,Grampian-2008-2009,,,[13],,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,0.0,[13],['Grampian-2008-2009:p0013_002'],['Grampian-2008-2009']
Q_09_FIN_01,FIN,9,1,3,number,Grampian-2008-2009,,,[13],,hit,0,0.0,[],1.0,0.5,1.0,1.0,0.3333333333333333,1.0,0.0,"[13, 12]","['Grampian-2008-2009:p0013_002', 'Grampian-2008-2009:p0012_001', 'Grampian-2008-2009:p0012_000']","['Grampian-2008-2009', 'Grampian-2008-2009', 'Grampian-2008-2009']"
Q_09_FIN_01,FIN,9,1,5,number,Grampian-2008-2009,,,[13],,hit,0,0.0,[],1.0,0.25,1.0,1.0,0.2,1.0,0.0,"[13, 12, 5, 15]","['Grampian-2008-2009:p0013_002', 'Grampian-2008-2009:p0012_001', 'Grampian-2008-2009:p0012_000', 'Grampian-2008-2009:p0005_000', 'Grampian-2008-2009:p0015_000']","['Grampian-2008-2009', 'Grampian-2008-2009', 'Grampian-2008-2009', 'Grampian-2008-2009', 'Grampian-2008-2009']"
Q_09_FIN_01,FIN,9,1,10,number,Grampian-2008-2009,,,[13],,hit,0,0.0,[],1.0,0.125,1.0,1.0,0.1,1.0,0.0,"[13, 12, 5, 15, 11, 14, 50, 58]","['Grampian-2008-2009:p0013_002', 'Grampian-2008-2009:p0012_001', 'Grampian-2008-2009:p0012_000', 'Grampian-2008-2009:p0005_000', 'Grampian-2008-2009:p0015_000']","['Grampian-2008-2009', 'Grampian-2008-2009', 'Grampian-2008-2009', 'Grampian-2008-2009', 'Grampian-2008-2009']"
Q_09_FIN_03,FIN,9,3,1,number,Grampian-2008-2009,,,[12],,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,0.0,[12],['Grampian-2008-2009:p0012_001'],['Grampian-2008-2009']
Q_09_FIN_03,FIN,9,3,3,number,Grampian-2008-2009,,,[12],,hit,0,0.0,[],1.0,0.5,1.0,1.0,0.6666666666666666,1.0,0.0,"[12, 33]","['Grampian-2008-2009:p0012_001', 'Grampian-2008-2009:p0012_000', 'Grampian-2008-2009:p0033_001']","['Grampian-2008-2009', 'Grampian-2008-2009', 'Grampian-2008-2009']"
Q_09_FIN_03,FIN,9,3,5,number,Grampian-2008-2009,,,[12],,hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.4,1.0,0.0,"[12, 33, 10]","['Grampian-2008-2009:p0012_001', 'Grampian-2008-2009:p0012_000', 'Grampian-2008-2009:p0033_001', 'Grampian-2008-2009:p0033_000', 'Grampian-2008-2009:p0010_001']","['Grampian-2008-2009', 'Grampian-2008-2009', 'Grampian-2008-2009', 'Grampian-2008-2009', 'Grampian-2008-2009']"
Q_09_FIN_03,FIN,9,3,10,number,Grampian-2008-2009,,,[12],,hit,0,0.0,[],1.0,0.16666666666666666,1.0,1.0,0.2,1.0,0.0,"[12, 33, 10, 13, 11, 14]","['Grampian-2008-2009:p0012_001', 'Grampian-2008-2009:p0012_000', 'Grampian-2008-2009:p0033_001', 'Grampian-2008-2009:p0033_000', 'Grampian-2008-2009:p0010_001']","['Grampian-2008-2009', 'Grampian-2008-2009', 'Grampian-2008-2009', 'Grampian-2008-2009', 'Grampian-2008-2009']"
Q_09_FIN_04,FIN,9,4,1,number,Grampian-2008-2009,,,[12],,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,0.0,[12],['Grampian-2008-2009:p0012_001'],['Grampian-2008-2009']
Q_09_FIN_04,FIN,9,4,3,number,Grampian-2008-2009,,,[12],,hit,0,0.0,[],1.0,0.5,1.0,1.0,0.6666666666666666,1.0,0.0,"[12, 33]","['Grampian-2008-2009:p0012_001', 'Grampian-2008-2009:p0012_000', 'Grampian-2008-2009:p0033_001']","['Grampian-2008-2009', 'Grampian-2008-2009', 'Grampian-2008-2009']"
Q_09_FIN_04,FIN,9,4,5,number,Grampian-2008-2009,,,[12],,hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.4,1.0,0.0,"[12, 33, 58]","['Grampian-2008-2009:p0012_001', 'Grampian-2008-2009:p0012_000', 'Grampian-2008-2009:p0033_001', 'Grampian-2008-2009:p0058_000', 'Grampian-2008-2009:p0033_000']","['Grampian-2008-2009', 'Grampian-2008-2009', 'Grampian-2008-2009', 'Grampian-2008-2009', 'Grampian-2008-2009']"
Q_09_FIN_04,FIN,9,4,10,number,Grampian-2008-2009,,,[12],,hit,0,0.0,[],1.0,0.16666666666666666,1.0,1.0,0.2,1.0,0.0,"[12, 33, 58, 10, 11, 13]","['Grampian-2008-2009:p0012_001', 'Grampian-2008-2009:p0012_000', 'Grampian-2008-2009:p0033_001', 'Grampian-2008-2009:p0058_000', 'Grampian-2008-2009:p0033_000']","['Grampian-2008-2009', 'Grampian-2008-2009', 'Grampian-2008-2009', 'Grampian-2008-2009', 'Grampian-2008-2009']"
Q_09_FIN_05,FIN,9,5,1,text,Grampian-2008-2009,,,[12],,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,0.0,[12],['Grampian-2008-2009:p0012_001'],['Grampian-2008-2009']
Q_09_FIN_05,FIN,9,5,3,text,Grampian-2008-2009,,,[12],,hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.0,"[12, 13, 11]","['Grampian-2008-2009:p0012_001', 'Grampian-2008-2009:p0013_002', 'Grampian-2008-2009:p0011_002']","['Grampian-2008-2009', 'Grampian-2008-2009', 'Grampian-2008-2009']"
Q_09_FIN_05,FIN,9,5,5,text,Grampian-2008-2009,,,[12],,hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.4,1.0,0.0,"[12, 13, 11]","['Grampian-2008-2009:p0012_001', 'Grampian-2008-2009:p0013_002', 'Grampian-2008-2009:p0011_002', 'Grampian-2008-2009:p0012_000', 'Grampian-2008-2009:p0013_001']","['Grampian-2008-2009', 'Grampian-2008-2009', 'Grampian-2008-2009', 'Grampian-2008-2009', 'Grampian-2008-2009']"
