query_id,topic,year,sequence,k,answer_type,doc_id,expected_section,expected_pages,route_intent,route_confidence,gold_exists,gold_chunk_count,gold_pages_found,failure_stage,leakage_count_top_k,leakage_rate_top_k,leakage_doc_ids_top_k,page_recall_at_k,page_precision_at_k,page_mrr_at_k,chunk_hit_at_k,chunk_precision_at_k,chunk_mrr_at_k,top_pages,top_chunk_ids,top_doc_ids
Q_15_FIN_01,FIN,15,1,1,number,Grampian-2014-2015,,[31],table_metric_financial_statements,0.8,True,1,[31],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,[71],['Grampian-2014-2015:p0071_002'],['Grampian-2014-2015']
Q_15_FIN_01,FIN,15,1,3,number,Grampian-2014-2015,,[31],table_metric_financial_statements,0.8,True,1,[31],hit,0,0.0,[],1.0,0.5,0.5,1.0,0.3333333333333333,0.5,"[71, 31]","['Grampian-2014-2015:p0071_002', 'Grampian-2014-2015:table_ocr_p0031', 'Grampian-2014-2015:p0071_001']","['Grampian-2014-2015', 'Grampian-2014-2015', 'Grampian-2014-2015']"
Q_15_FIN_01,FIN,15,1,5,number,Grampian-2014-2015,,[31],table_metric_financial_statements,0.8,True,1,[31],hit,0,0.0,[],1.0,0.25,0.5,1.0,0.2,0.5,"[71, 31, 50, 74]","['Grampian-2014-2015:p0071_002', 'Grampian-2014-2015:table_ocr_p0031', 'Grampian-2014-2015:p0071_001', 'Grampian-2014-2015:table_ocr_p0050', 'Grampian-2014-2015:p0074_002']","['Grampian-2014-2015', 'Grampian-2014-2015', 'Grampian-2014-2015', 'Grampian-2014-2015', 'Grampian-2014-2015']"
Q_15_FIN_01,FIN,15,1,10,number,Grampian-2014-2015,,[31],table_metric_financial_statements,0.8,True,1,[31],hit,0,0.0,[],1.0,0.125,0.5,1.0,0.1,0.5,"[71, 31, 50, 74, 16, 49, 17, 68]","['Grampian-2014-2015:p0071_002', 'Grampian-2014-2015:table_ocr_p0031', 'Grampian-2014-2015:p0071_001', 'Grampian-2014-2015:table_ocr_p0050', 'Grampian-2014-2015:p0074_002']","['Grampian-2014-2015', 'Grampian-2014-2015', 'Grampian-2014-2015', 'Grampian-2014-2015', 'Grampian-2014-2015']"
Q_15_FIN_03,FIN,15,3,1,number,Grampian-2014-2015,,[17],table_metric_financial_targets,0.85,True,1,[17],hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,[17],['Grampian-2014-2015:table_ocr_p0017'],['Grampian-2014-2015']
Q_15_FIN_03,FIN,15,3,3,number,Grampian-2014-2015,,[17],table_metric_financial_targets,0.85,True,1,[17],hit,0,0.0,[],1.0,0.5,1.0,1.0,0.3333333333333333,1.0,"[17, 71]","['Grampian-2014-2015:table_ocr_p0017', 'Grampian-2014-2015:p0071_002', 'Grampian-2014-2015:p0071_001']","['Grampian-2014-2015', 'Grampian-2014-2015', 'Grampian-2014-2015']"
Q_15_FIN_03,FIN,15,3,5,number,Grampian-2014-2015,,[17],table_metric_financial_targets,0.85,True,1,[17],hit,0,0.0,[],1.0,0.25,1.0,1.0,0.2,1.0,"[17, 71, 18, 31]","['Grampian-2014-2015:table_ocr_p0017', 'Grampian-2014-2015:p0071_002', 'Grampian-2014-2015:p0071_001', 'Grampian-2014-2015:p0018_001', 'Grampian-2014-2015:table_ocr_p0031']","['Grampian-2014-2015', 'Grampian-2014-2015', 'Grampian-2014-2015', 'Grampian-2014-2015', 'Grampian-2014-2015']"
Q_15_FIN_03,FIN,15,3,10,number,Grampian-2014-2015,,[17],table_metric_financial_targets,0.85,True,1,[17],hit,0,0.0,[],1.0,0.125,1.0,1.0,0.1,1.0,"[17, 71, 18, 31, 50, 36, 74, 16]","['Grampian-2014-2015:table_ocr_p0017', 'Grampian-2014-2015:p0071_002', 'Grampian-2014-2015:p0071_001', 'Grampian-2014-2015:p0018_001', 'Grampian-2014-2015:table_ocr_p0031']","['Grampian-2014-2015', 'Grampian-2014-2015', 'Grampian-2014-2015', 'Grampian-2014-2015', 'Grampian-2014-2015']"
Q_15_FIN_04,FIN,15,4,1,number,Grampian-2014-2015,,[17],table_metric_financial_targets,0.85,True,1,[17],missed_top_ranked,0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,[68],['Grampian-2014-2015:p0068_001'],['Grampian-2014-2015']
Q_15_FIN_04,FIN,15,4,3,number,Grampian-2014-2015,,[17],table_metric_financial_targets,0.85,True,1,[17],hit,0,0.0,[],1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5,"[68, 17, 71]","['Grampian-2014-2015:p0068_001', 'Grampian-2014-2015:table_ocr_p0017', 'Grampian-2014-2015:p0071_002']","['Grampian-2014-2015', 'Grampian-2014-2015', 'Grampian-2014-2015']"
