query_id,topic,year,sequence,k,answer_type,doc_id,expected_section,expected_subsection,expected_pages,evidence_layout,failure_stage,leakage_count_top_k,leakage_rate_top_k,leakage_doc_ids_top_k,page_recall_at_k,page_precision_at_k,page_mrr_at_k,chunk_hit_at_k,chunk_precision_at_k,chunk_mrr_at_k,table_chunk_hit_at_k,top_pages,top_chunk_ids,top_doc_ids
Q_16_FIN_01,FIN,16,1,1,number,Shetland-2015-2016,,,[5],,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,1.0,[5],['Shetland-2015-2016:table_ocr_p0005'],['Shetland-2015-2016']
Q_16_FIN_01,FIN,16,1,3,number,Shetland-2015-2016,,,[5],,hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,"[5, 71, 31]","['Shetland-2015-2016:table_ocr_p0005', 'Shetland-2015-2016:p0071_002', 'Shetland-2015-2016:table_ocr_p0031']","['Shetland-2015-2016', 'Shetland-2015-2016', 'Shetland-2015-2016']"
Q_16_FIN_01,FIN,16,1,5,number,Shetland-2015-2016,,,[5],,hit,0,0.0,[],1.0,0.2,1.0,1.0,0.2,1.0,1.0,"[5, 71, 31, 72, 53]","['Shetland-2015-2016:table_ocr_p0005', 'Shetland-2015-2016:p0071_002', 'Shetland-2015-2016:table_ocr_p0031', 'Shetland-2015-2016:table_ocr_p0072', 'Shetland-2015-2016:p0053_000']","['Shetland-2015-2016', 'Shetland-2015-2016', 'Shetland-2015-2016', 'Shetland-2015-2016', 'Shetland-2015-2016']"
Q_16_FIN_01,FIN,16,1,10,number,Shetland-2015-2016,,,[5],,hit,0,0.0,[],1.0,0.1111111111111111,1.0,1.0,0.1,1.0,1.0,"[5, 71, 31, 72, 53, 29, 46, 68, 66]","['Shetland-2015-2016:table_ocr_p0005', 'Shetland-2015-2016:p0071_002', 'Shetland-2015-2016:table_ocr_p0031', 'Shetland-2015-2016:table_ocr_p0072', 'Shetland-2015-2016:p0053_000']","['Shetland-2015-2016', 'Shetland-2015-2016', 'Shetland-2015-2016', 'Shetland-2015-2016', 'Shetland-2015-2016']"
Q_16_FIN_03,FIN,16,3,1,number,Shetland-2015-2016,,,[5],,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,1.0,[5],['Shetland-2015-2016:table_ocr_p0005'],['Shetland-2015-2016']
Q_16_FIN_03,FIN,16,3,3,number,Shetland-2015-2016,,,[5],,hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,"[5, 32, 53]","['Shetland-2015-2016:table_ocr_p0005', 'Shetland-2015-2016:table_ocr_p0032', 'Shetland-2015-2016:p0053_000']","['Shetland-2015-2016', 'Shetland-2015-2016', 'Shetland-2015-2016']"
Q_16_FIN_03,FIN,16,3,5,number,Shetland-2015-2016,,,[5],,hit,0,0.0,[],1.0,0.2,1.0,1.0,0.2,1.0,1.0,"[5, 32, 53, 6, 38]","['Shetland-2015-2016:table_ocr_p0005', 'Shetland-2015-2016:table_ocr_p0032', 'Shetland-2015-2016:p0053_000', 'Shetland-2015-2016:p0006_000', 'Shetland-2015-2016:p0038_000']","['Shetland-2015-2016', 'Shetland-2015-2016', 'Shetland-2015-2016', 'Shetland-2015-2016', 'Shetland-2015-2016']"
Q_16_FIN_03,FIN,16,3,10,number,Shetland-2015-2016,,,[5],,hit,0,0.0,[],1.0,0.1111111111111111,1.0,1.0,0.1,1.0,1.0,"[5, 32, 53, 6, 38, 3, 71, 68, 20]","['Shetland-2015-2016:table_ocr_p0005', 'Shetland-2015-2016:table_ocr_p0032', 'Shetland-2015-2016:p0053_000', 'Shetland-2015-2016:p0006_000', 'Shetland-2015-2016:p0038_000']","['Shetland-2015-2016', 'Shetland-2015-2016', 'Shetland-2015-2016', 'Shetland-2015-2016', 'Shetland-2015-2016']"
Q_16_FIN_04,FIN,16,4,1,number,Shetland-2015-2016,,,[5],,hit,0,0.0,[],1.0,1.0,1.0,1.0,1.0,1.0,1.0,[5],['Shetland-2015-2016:table_ocr_p0005'],['Shetland-2015-2016']
Q_16_FIN_04,FIN,16,4,3,number,Shetland-2015-2016,,,[5],,hit,0,0.0,[],1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,"[5, 53, 6]","['Shetland-2015-2016:table_ocr_p0005', 'Shetland-2015-2016:p0053_000', 'Shetland-2015-2016:p0006_000']","['Shetland-2015-2016', 'Shetland-2015-2016', 'Shetland-2015-2016']"
Q_16_FIN_04,FIN,16,4,5,number,Shetland-2015-2016,,,[5],,hit,0,0.0,[],1.0,0.2,1.0,1.0,0.2,1.0,1.0,"[5, 53, 6, 3, 71]","['Shetland-2015-2016:table_ocr_p0005', 'Shetland-2015-2016:p0053_000', 'Shetland-2015-2016:p0006_000', 'Shetland-2015-2016:p0003_000', 'Shetland-2015-2016:p0071_003']","['Shetland-2015-2016', 'Shetland-2015-2016', 'Shetland-2015-2016', 'Shetland-2015-2016', 'Shetland-2015-2016']"
Q_16_FIN_04,FIN,16,4,10,number,Shetland-2015-2016,,,[5],,hit,0,0.0,[],1.0,0.125,1.0,1.0,0.1,1.0,1.0,"[5, 53, 6, 3, 71, 32, 68, 20]","['Shetland-2015-2016:table_ocr_p0005', 'Shetland-2015-2016:p0053_000', 'Shetland-2015-2016:p0006_000', 'Shetland-2015-2016:p0003_000', 'Shetland-2015-2016:p0071_003']","['Shetland-2015-2016', 'Shetland-2015-2016', 'Shetland-2015-2016', 'Shetland-2015-2016', 'Shetland-2015-2016']"
